Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Criação de oportunidades,Drible,Efetividade,Ameaça ofensiva,rating,percentil,rank
TUR,2023,90993.0,Tolga Cigerci,Ankaragucu,1600.0,DMC,Meio Campo,Primeiro Volante,1.0086622124099742,1.4461842751774707,0.6761281689380646,-0.2046552926640762,-0.2457914755903396,-0.0457001553824016,-0.8810856100518711,0.304,45.0,65
TUR,2023,93721.0,Valentin Eysseric,Kasimpasa,2814.0,MC,Meio Campo,Segundo Volante,0.8491289410301922,0.0337146142091074,1.5401686773496888,0.8694029595401898,0.2381394497926499,0.0396595977012962,0.0758585975990365,0.542,79.0,25
TUR,2023,93854.0,Salih Uçan,Besiktas,2326.0,DMC,Meio Campo,Primeiro Volante,0.1575205240324558,-0.0549837962492737,0.0355541084660658,0.0547780228080895,0.3403253113835748,0.2320489430140341,-0.0631386729236167,0.393,61.0,46
TUR,2023,101469.0,Geraldo,Umraniyespor,2057.0,MR,Meio Campo,Segundo Volante,0.2559133518089644,-0.6444935749774345,0.4049602088184321,1.1498594677888063,0.3721044389425544,0.1896921848292171,0.9973203697420954,0.566,88.0,15
TUR,2023,105577.0,Lazar Markovic,Gaziantep FK,1446.0,ML,Meio Campo,Segundo Volante,-0.3233745212645379,0.1276311597521058,0.1689095258279293,1.0615479449418177,0.5234227323208019,0.4083180044425424,1.7793366964410977,0.622,93.0,9
TUR,2023,107245.0,Emrah Bassan,Kayserispor,1393.0,MR,Meio Campo,Segundo Volante,0.1562021801552111,0.8892948532454554,0.410533648007316,0.2261232080237873,-0.2325732302870152,-0.1698379766730552,0.7142742897121386,0.417,65.0,42
TUR,2023,108929.0,Alexandru Maxim,Gaziantep FK,2432.0,AMC,Meio Campo,Meia,0.1738422373042546,-0.8920565777889337,1.236907603876856,1.061155348026123,0.1485730954796926,0.1447406840842026,0.4926939550874405,0.564,87.0,16
TUR,2023,110310.0,Ángelo Sagal,Gaziantep FK,1025.0,MR,Meio Campo,Segundo Volante,-0.5680066492058864,-0.5872817381381061,-0.2786802408627812,0.36857706655877,-0.2092844490834602,-0.1735447170466554,0.9688426733562148,0.398,62.0,45
TUR,2023,110695.0,Willian Arão,Fenerbahce,2624.0,MC,Meio Campo,Segundo Volante,0.3451737940355055,1.2674452314798652,-0.6470666277638086,-0.8747260536552064,-0.6812126875133578,-0.1394524057749762,-0.9592583480146342,0.125,11.0,104
TUR,2023,111180.0,Zymer Bytyqi,Konyaspor,1605.0,ML,Meio Campo,Segundo Volante,-1.2435468979345592,-0.8972919759841818,0.6333195382018275,0.2748522081419929,0.1642187293806824,0.4687667741500653,0.4583326849348746,0.489,74.0,31
TUR,2023,112698.0,Badou Ndiaye,Adana Demirspor,3127.0,DMC,Meio Campo,Primeiro Volante,0.190664643248099,-0.429587192549139,-0.2744027057428955,0.230673238340934,0.671093171199772,0.7848749336885034,0.4267714464300009,0.478,73.0,32
TUR,2023,112766.0,Matteo Ricci,Fatih Karagumruk,1378.0,MC,Meio Campo,Segundo Volante,0.1031735653950531,0.3903979852023216,0.2634454786254189,-0.4532990853450419,-0.6212052283020248,-0.2025519589776115,-0.3790857510038652,0.256,39.0,72
TUR,2023,112940.0,Samu Sáiz,Sivasspor,1090.0,MC,Meio Campo,Segundo Volante,0.4932691601215533,-1.0474317685525325,1.2384192379574128,1.9169954717866111,0.3818286804405122,0.239683260557712,0.2651913508805359,0.629,96.0,6
TUR,2023,113031.0,Fernando,Antalyaspor,2889.0,DMC,Meio Campo,Primeiro Volante,0.883334682034591,1.1374585090396687,1.4509388761802011,0.0228497573408761,-0.0321209079465208,-0.1534335998515969,-0.0737949101162744,0.435,68.0,38
TUR,2023,113645.0,Irfan Can Kahveci,Fenerbahce,1681.0,MC,Meio Campo,Segundo Volante,0.0308241092915504,0.259898106139638,0.8003381488170642,0.9458276243350224,0.9997419677418744,0.3489356828043589,0.7109574560636143,0.613,91.0,11
TUR,2023,115681.0,Deniz Türüç,Istanbul Basaksehir,2239.0,MR,Meio Campo,Segundo Volante,-0.5571401724026745,-0.1213318512979963,0.4374108419297838,0.2256943831404327,-0.0874925429236102,-0.0542766079541758,0.1756499928885051,0.4,63.0,44
TUR,2023,119165.0,Haris Hajradinovic,Kasimpasa,2464.0,MC,Meio Campo,Segundo Volante,0.0010918811344715,-0.7437887840311004,0.7608611490339016,0.3187679156134057,-0.4366455549881887,0.2605720606904007,0.1797102888632943,0.426,67.0,39
TUR,2023,119777.0,Furkan Soyalp,Gaziantep FK,1544.0,MC,Meio Campo,Segundo Volante,-0.3021066809220897,-0.2267002234925914,-0.6684132547742352,0.1189365364247886,-0.2879347150289493,-0.1195939595269533,-0.3327510301600097,0.263,41.0,70
TUR,2023,120592.0,Rubén Ribeiro,Hatayspor,1413.0,MC,Meio Campo,Segundo Volante,1.3733633035920183,1.2264415768536023,0.4117859712980796,0.328297293984747,-0.1504798036086173,-0.0775345974649712,-0.5454984394639858,0.35,52.0,57
TUR,2023,120601.0,Miha Zajc,Fenerbahce,1431.0,MC,Meio Campo,Segundo Volante,-0.0078730462937248,0.7072013300389287,-0.0111061780898807,-0.1317789133424196,2.171926439565183,0.3879808762365366,0.1477120893707808,0.528,76.0,29
TUR,2023,120733.0,Djaniny,Trabzonspor,901.0,MR,Meio Campo,Segundo Volante,0.214235522195104,-0.5541786230819763,0.1602258438087848,0.5250236181364962,-0.0694267586611901,0.3950438907748649,0.6735459520891909,0.467,72.0,34
TUR,2023,121730.0,Daniel Candeias,Alanyaspor,1750.0,DMR,Meio Campo,Primeiro Volante,-0.0593207157952038,-0.4646346443544044,0.8920363850922645,0.1957350039563546,-0.499259464259464,0.1184465503186488,-0.1173351547212499,0.392,60.0,47
TUR,2023,121995.0,Isaac Sackey,Umraniyespor,2415.0,MC,Meio Campo,Segundo Volante,0.2391588431876594,0.6382087661061079,-1.104041573940898,-1.2488938291567584,-0.2302002259862344,-0.4968217000305894,-1.1547976384888343,0.061,4.0,112
TUR,2023,129402.0,Ali Karimi,Kayserispor,1092.0,MC,Meio Campo,Segundo Volante,0.8897662929131047,0.9400197009099746,0.3720205341453407,0.0164087529914851,0.3303322547604511,-0.3640285222159882,0.0438714677124566,0.379,57.0,51
TUR,2023,129758.0,Jean-Philippe Gbamin,Trabzonspor,1100.0,DMC,Meio Campo,Primeiro Volante,0.7205528039437126,1.31278436981264,-0.1226523414611761,-0.8646051643365725,-0.0375940014021305,-0.4006309344196006,-0.9841624150972031,0.186,24.0,89
TUR,2023,130561.0,Taylan Antalyali,Galatasaray,2352.0,MC,Meio Campo,Segundo Volante,-0.5005916889474216,-0.625233288616626,-0.4346436872065508,-0.3203110253057216,-0.5592754251197113,-0.2523836106907387,-0.3804923696363786,0.218,30.0,82
TUR,2023,131030.0,Erdal Rakip,Antalyaspor,946.0,DMC,Meio Campo,Primeiro Volante,0.6219194627342444,0.0240267166440167,-0.8067599372512213,-0.8569850064269848,-0.4998554862553626,-0.2779512057732498,-0.9372141497114008,0.12,10.0,105
TUR,2023,135640.0,Fredy,Antalyaspor,1676.0,AMC,Meio Campo,Meia,0.0488479811862758,-0.4434157581968562,-0.5677891407675035,0.5278737285905506,0.0734183121186924,0.0015569056210683,0.4115903276125235,0.382,58.0,50
TUR,2023,137023.0,Carlos Mané,Kayserispor,1632.0,ML,Meio Campo,Segundo Volante,-0.1060972100876093,0.4778357682066868,0.6859368863191256,0.63981778111743,-0.1212796859682136,0.5889844178824541,1.060813934490345,0.548,82.0,22
TUR,2023,137386.0,Ivan Cavaleiro,Alanyaspor,1237.0,AMC,Meio Campo,Meia,0.2828896136462406,-0.4465566545948981,0.7832655906731989,0.594679941848085,0.921692765841752,-0.3350866326697363,0.4166676376741337,0.515,75.0,30
TUR,2023,137436.0,Mickaël Malsa,Kasimpasa,935.0,DMC,Meio Campo,Primeiro Volante,-0.0397515252999221,0.5558467893716322,-0.4018287188819163,-0.5313768942698573,0.5269834882585617,-0.3540105681369681,-0.8186131894630091,0.243,35.0,76
TUR,2023,139550.0,Aytaç Kara,Kasimpasa,1739.0,DMC,Meio Campo,Primeiro Volante,0.6226511639525518,0.0802910845049759,0.1023019847372626,-0.3329276082158003,-0.2478166792245017,0.0107847401904745,-0.2920409098948191,0.3,44.0,66
TUR,2023,143317.0,Zinedine Ferhat,Alanyaspor,1212.0,DMR,Meio Campo,Primeiro Volante,0.6310874965754751,0.4983035549567858,0.5603025719520688,0.237192577566217,0.5673821992108108,0.754881098507876,0.886052259550808,0.558,85.0,18
TUR,2023,146207.0,Endri Çekiçi,Konyaspor,1234.0,AMC,Meio Campo,Meia,-0.5253239557776558,-1.194634543081354,-0.5975733141299238,0.0510012460708882,0.0972030742283118,0.384616063395153,0.624576491555149,0.39,59.0,48
TUR,2023,236515.0,Arnaud Lusamba,Alanyaspor,1677.0,MC,Meio Campo,Segundo Volante,-0.5255782290987934,0.2456936319823018,-0.5095989450606462,-0.9654993571033704,-0.3086050519609931,-0.244469694612963,-0.688159272828561,0.165,19.0,95
TUR,2023,243380.0,Gustavo Campanharo,Kayserispor,1883.0,DMC,Meio Campo,Primeiro Volante,-0.0118908431855638,0.8490449988030603,-1.0698491970900887,-1.3000625054178176,-0.963199993040199,-0.5526422629120314,-1.2373341537426037,0.0,1.0,116
TUR,2023,248109.0,Lucas Torreira,Galatasaray,2686.0,DMC,Meio Campo,Primeiro Volante,0.974591032509082,1.7963553783713313,0.0402935508247239,-0.7294371431483374,-0.5717404415883962,0.4021674460112154,-0.8509436773115934,0.234,34.0,78
TUR,2023,255857.0,Rayane Aabid,Hatayspor,1479.0,MC,Meio Campo,Segundo Volante,-0.1272157956695614,0.1383278754475928,0.1262435063717117,-1.0571417951177415,-0.0973704573139304,-0.5486802818577211,-0.9726773939846598,0.177,22.0,92
TUR,2023,274624.0,Otabek Shukurov,Fatih Karagumruk,2166.0,MC,Meio Campo,Segundo Volante,-0.2743369493373644,-0.108049153278505,-0.6452180083520638,-0.9074328199482004,-0.4569730014372077,-0.8653612417454501,-0.7539215953925736,0.103,9.0,107
TUR,2023,274906.0,Olivier Kemen,Kayserispor,2164.0,MC,Meio Campo,Segundo Volante,-0.2659812169766611,-0.0140297269024005,-0.4979329221765048,-0.2772917184560341,0.4371022931836258,-0.0038128971482983,-0.3096422306437704,0.307,46.0,64
TUR,2023,275687.0,Enis Bardhi,Trabzonspor,1562.0,MC,Meio Campo,Segundo Volante,-0.0439486518151966,-0.1259979498889609,0.6892126714580118,0.7812045940706336,0.264021709277801,0.3342793876180756,1.281061067050865,0.582,90.0,13
TUR,2023,279751.0,Görkem Saglam,Giresunspor,2301.0,AMC,Meio Campo,Meia,-0.0177701378613211,-0.5644520346101312,0.0920528809071037,-0.3782355509833576,-0.2441969493204996,-0.3783199350773074,-0.6269954926577611,0.246,38.0,73
TUR,2023,291974.0,Emre Akbaba,Galatasaray,2082.0,AMC,Meio Campo,Meia,-0.2025194918797086,-0.8449188729208099,0.1594021006310138,0.7076726282267841,0.555405170243537,0.2698875641754033,1.2698173041557224,0.555,84.0,19
TUR,2023,295002.0,Miguel Cardoso,Kayserispor,2555.0,MC,Meio Campo,Segundo Volante,-0.2951771411041684,-0.6070826834942105,0.1795973840719985,0.5511543425256733,0.2446812659039873,0.730603290534527,1.3626382662732035,0.563,86.0,17
TUR,2023,296096.0,Bernard Mensah,Kayserispor,1985.0,MC,Meio Campo,Segundo Volante,0.5940499554258903,0.8223134174209272,-0.090374887185742,-0.0030853249690632,0.5442604227415831,-0.0088029201919491,-0.2768931749494347,0.363,55.0,53
TUR,2023,296511.0,Charis Charisis,Sivasspor,1941.0,MC,Meio Campo,Segundo Volante,-0.062739548287445,-0.4965766257570098,-0.56796095358534,-0.7676930708985874,0.2076422802103738,-0.3975328780747303,-0.7615396840928823,0.195,26.0,87
TUR,2023,296562.0,Marko Jevtovic,Gaziantep FK,2130.0,DMC,Meio Campo,Primeiro Volante,-0.3301277458293493,-0.1324620598238713,-1.0013627831496623,-0.8139824213214241,-0.848122133003963,-0.651135426793916,-0.6079590866069846,0.082,7.0,109
TUR,2023,298386.0,Durel Avounou,Umraniyespor,1924.0,MC,Meio Campo,Segundo Volante,-0.3960303148308369,-0.7901041726892153,-0.2966912738974898,0.2897907832113745,-0.3265768327450694,0.4009708938151624,1.280153717478428,0.444,71.0,35
TUR,2023,300495.0,Bersant Celina,Kasimpasa,1085.0,ML,Meio Campo,Segundo Volante,-0.0556301362758502,-0.9712365020059036,0.5407853308257139,0.8526774507031667,0.4276805796780002,0.5283737691018235,0.3791177166338439,0.539,78.0,27
TUR,2023,301023.0,Ramazan Civelek,Kayserispor,1328.0,MR,Meio Campo,Segundo Volante,-0.3748026401813727,0.0002737295435785,0.0249452658474177,0.2661386262642642,-0.2371201738185677,-0.2191267408538835,0.0950237554337843,0.347,50.0,59
TUR,2023,312663.0,Amir Hadziahmetovic,Konyaspor,2860.0,DMC,Meio Campo,Primeiro Volante,0.440430225837866,0.1532874147687256,0.4174784382224399,-0.2736525469641673,0.5213011036461302,-0.1124442173569476,-0.4993794850458307,0.355,53.0,55
TUR,2023,313474.0,Melih Kabasakal,Istanbulspor,1537.0,MC,Meio Campo,Segundo Volante,0.2860686136939164,0.76580091958061,-0.3167291870158444,-0.9997870059883944,0.0555005798231307,-0.3708893639909058,-0.7604672677652244,0.188,25.0,88
TUR,2023,313545.0,Trézéguet,Trabzonspor,2406.0,ML,Meio Campo,Segundo Volante,-0.133653018493533,-0.1427593238168311,0.0229273872559904,1.0195583010950526,-0.310455197995226,0.7223231249886376,2.257221913435102,0.607,91.0,12
TUR,2023,317999.0,Emre Mor,Fenerbahce,1307.0,MC,Meio Campo,Segundo Volante,-0.1100732254935874,0.6423644895583829,-0.1009906746422622,1.0284629665358778,2.3450287203290388,0.2857368582761521,0.4777410785864739,0.629,95.0,7
TUR,2023,321023.0,Ghayas Zahid,Ankaragucu,1599.0,AMC,Meio Campo,Meia,-0.2580366327690919,-0.5201678262220943,0.9132283128476651,1.0218086999799303,-0.0247296955106349,0.5025077104506539,0.3241586100816731,0.54,78.0,26
TUR,2023,322292.0,Berkay Özcan,Istanbul Basaksehir,2475.0,MC,Meio Campo,Segundo Volante,-0.9967278928027578,-0.9455731056129352,-0.7225644923407432,-0.4481358579100463,-0.1754615897488051,-0.2384102587630323,-0.3617768659885992,0.218,31.0,81
TUR,2023,322643.0,Pedrinho,Ankaragucu,1480.0,MC,Meio Campo,Segundo Volante,-0.4948264291968444,-0.5229537102811275,-0.1994768662284426,-0.4865084377947604,-0.6822051412466592,-0.3098242339543047,-0.7938475737552622,0.182,23.0,90
TUR,2023,327706.0,Idrissa Doumbia,Alanyaspor,1632.0,MC,Meio Campo,Segundo Volante,-0.3106003118900205,0.4226400432640447,-0.4246371931560483,-0.5431525412520432,1.04283840439193,-0.0184246781475908,-0.4695241549582725,0.323,47.0,63
TUR,2023,330521.0,Ahmet Engin,Kasimpasa,903.0,ML,Meio Campo,Segundo Volante,-0.9924858122917788,-1.4782101370096976,-0.4738827661124712,0.8082475317156325,-0.7170428443329147,0.5373877662746631,1.1498195337747468,0.441,69.0,37
TUR,2023,343270.0,Jason Lokilo,Istanbulspor,1231.0,MR,Meio Campo,Segundo Volante,0.1250146992907152,-0.1267464009074187,0.4858017793845102,1.0165037212190358,0.5916661115990072,-0.0124869102120759,1.2229274010855289,0.579,89.0,14
TUR,2023,343330.0,Emre Kilinç,Galatasaray,2168.0,AMC,Meio Campo,Meia,-0.2092908004471057,-0.0105524348946525,0.5803142020448419,0.6327516268464984,-0.1862919051098019,0.3654547687049577,0.3500857568391881,0.471,72.0,33
TUR,2023,343468.0,Abdülkadir Ömür,Trabzonspor,1970.0,MC,Meio Campo,Segundo Volante,0.1445881524498075,0.2654909174206016,0.2188670268827146,0.0090685013908269,-0.0139581232990044,0.1812943886407618,-0.0242198148564428,0.377,56.0,52
TUR,2023,344741.0,Yusuf Sari,Adana Demirspor,1810.0,MR,Meio Campo,Segundo Volante,-0.1214407416029819,-0.7355446404394567,0.5838178412966346,2.182996785520481,0.739570044651434,0.728552641392777,1.740264082797281,0.762,97.0,4
TUR,2023,344961.0,Manolis Siopis,Trabzonspor,2300.0,DMC,Meio Campo,Primeiro Volante,0.2440704414813509,0.3895096660286857,-0.4133950802570777,-1.1615087946588565,0.2495777165431499,-0.3831841778005044,-1.2127646861741306,0.151,15.0,100
TUR,2023,345090.0,Vukan Savicevic,Giresunspor,1484.0,AMC,Meio Campo,Meia,0.4569555899336993,-0.5935877471658793,1.2684296806943745,1.0941219023312747,0.2702520112040589,-0.0125284375517907,0.0244250248030651,0.533,77.0,28
TUR,2023,351519.0,Mustafa Eskihellaç,Gaziantep FK,1225.0,ML,Meio Campo,Segundo Volante,-0.329507577436688,-0.5666757676266418,-0.6308813018585566,0.1514914799694014,0.414502643584176,-0.5761467382319879,-0.4365154591289243,0.278,41.0,69
TUR,2023,354089.0,Diego Rossi,Fenerbahce,1807.0,MC,Meio Campo,Segundo Volante,-0.6508295627809042,0.1525719000946545,0.1899474840804217,0.496147417265113,1.3531509522856116,0.6368441085472237,1.2985732122704534,0.625,94.0,8
TUR,2023,354239.0,Efkan Bekiroglu,Alanyaspor,1608.0,AMC,Meio Campo,Meia,-0.6045796463425632,-0.3439291849667174,-0.1556192369222494,0.3829022467217716,1.299688908955354,0.6879709228374218,0.697070055421448,0.552,83.0,21
TUR,2023,361726.0,Gedson Fernandes,Besiktas,2910.0,MC,Meio Campo,Segundo Volante,-0.1765141247679618,-0.0999052750207761,-0.5940903728795603,-0.376633345235097,0.7542131454146218,-0.0017232582378259,-0.5731907056611998,0.297,43.0,67
TUR,2023,361943.0,Murat Akpinar,Giresunspor,1006.0,DMC,Meio Campo,Primeiro Volante,0.0667785978666164,0.3343506754045171,0.0186162593957289,-0.338010465831927,-0.5424508998644582,-0.5801883160819844,-0.7390578028476704,0.202,27.0,86
TUR,2023,363207.0,Diaa Sabi'a,Sivasspor,1141.0,AMC,Meio Campo,Meia,0.421437119621711,-0.1870618080398167,1.2621468070662565,2.7058128253786147,0.5040754210883838,0.627574952152942,1.3742491902954033,0.796,99.0,2
TUR,2023,365135.0,Mehdi Boudjemaa,Hatayspor,1195.0,MC,Meio Campo,Segundo Volante,-0.5321026550038147,-0.3139530413381263,-0.7813135601515664,-0.8048361839419441,-0.4254724118218879,-0.5142647564063721,-1.006646693495105,0.109,9.0,106
TUR,2023,367802.0,Kartal Yilmaz,Besiktas,1767.0,MC,Meio Campo,Segundo Volante,0.1430128033670342,0.317852639066681,0.7073754425175613,-0.3642390520443722,-0.6218959233377592,-0.3566478792073586,-0.7021700807987028,0.26,40.0,71
TUR,2023,367814.0,Bruno Paz,Konyaspor,1482.0,MC,Meio Campo,Segundo Volante,-0.2143024089175543,-0.128555412466421,-0.5330127823817576,-0.7675038260484479,-0.5241641129727237,-0.5037675557590064,-0.8651292832461838,0.133,12.0,103
TUR,2023,369432.0,Jorman Campuzano,Giresunspor,2340.0,DMC,Meio Campo,Primeiro Volante,0.2281854159192929,0.0183020762326499,-0.7431316876594327,-0.9102650753234872,-0.0873729174781172,-0.4490556625172232,-0.8983618577071986,0.14,13.0,102
TUR,2023,377185.0,Konrad Michalak,Konyaspor,1721.0,MR,Meio Campo,Segundo Volante,-1.7730919580822748,-1.2844645821295737,-1.083453000674004,-0.2085808597912179,-0.4923601943264868,-0.2666674105771247,0.0615512225065144,0.215,28.0,84
TUR,2023,381613.0,Soner Dikmen,Konyaspor,2705.0,DMC,Meio Campo,Primeiro Volante,-0.613992949174501,-0.6050177448519571,-0.8982318867490731,-0.5155804789975154,-0.5328688697532178,0.0884080862448722,0.2770379129196851,0.243,34.0,77
TUR,2023,381821.0,Ufuk Akyol,Antalyaspor,1828.0,DMC,Meio Campo,Primeiro Volante,-0.64349550232771,-0.4053481802838984,-1.1274579992276323,-1.2329361532525018,-0.1698620477501142,-0.6422220044094089,-1.150775915381989,0.055,3.0,113
TUR,2023,383664.0,Umut Günes,Alanyaspor,2051.0,MC,Meio Campo,Segundo Volante,-0.6478545827406423,0.0162262486504484,-0.720547989826342,-0.739424487656219,-0.2517309912167097,-0.4557098820867669,-0.6711964696108035,0.157,16.0,98
TUR,2023,391257.0,Mickaël Tirpan,Kasimpasa,2125.0,DMC,Meio Campo,Primeiro Volante,0.0167142825621111,-0.1240187902255837,-0.2620908843727225,-0.6512663836509919,-0.2036133047015549,-0.533545678908145,-0.8636481848500943,0.179,22.0,91
TUR,2023,399932.0,Berkan Kutlu,Galatasaray,960.0,DMC,Meio Campo,Primeiro Volante,0.664286934979146,0.5041855117979483,-0.3140148958874867,-0.7883915433081919,-0.4560361434049514,-0.3898460106029953,-0.844867226018995,0.16,17.0,97
TUR,2023,399946.0,Jetmir Topalli,Istanbulspor,1937.0,AMC,Meio Campo,Meia,-0.3102810658209746,-1.0495516509091174,-0.1580951911737277,0.6762564905809174,0.801348566348213,0.3085989774959141,1.2107278962514871,0.547,80.0,24
TUR,2023,400256.0,Mahamadou Ba,Istanbulspor,1271.0,DMC,Meio Campo,Primeiro Volante,-0.2707485947422532,-0.1316856939866668,-1.207335272432288,-1.1982554684948823,-0.6693100501970869,-1.0663741957713713,-0.9498292410354156,0.002,2.0,115
TUR,2023,400480.0,Mamadou Fall,Kasimpasa,3259.0,MR,Meio Campo,Segundo Volante,-1.132508842939228,-1.5057498866219725,-1.0725394216786404,0.2400880722557463,-0.773178058557525,1.04453374138065,1.333659239323291,0.405,64.0,43
TUR,2023,415181.0,Arda Güler,Fenerbahce,1044.0,MC,Meio Campo,Segundo Volante,1.386470605094028,2.525095032151872,2.1323327505273006,1.7950948501410784,3.1403482495895747,0.635264783292907,1.7362042002099,1.0,100.0,1
TUR,2023,422663.0,Miguel Crespo,Fenerbahce,1328.0,MC,Meio Campo,Segundo Volante,0.7900016024903735,1.9320312813765623,-0.2402670337428409,0.0790004493035772,0.2125713214608342,-0.2020969286832367,-0.2389367645885603,0.325,47.0,62
TUR,2023,422794.0,Onur Ergün,Hatayspor,2085.0,MC,Meio Campo,Segundo Volante,0.1748010458041206,0.0327909700860853,-0.248291380500033,-0.6741143085841691,-0.500870864788008,-0.0864871498054587,-0.4747301808425099,0.216,29.0,83
