Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
892,A. Radwański,Zagłębie Lubin,Zagłębie Lubin,"RDMF, LCMF, AMF",RDMF,7,27,300000,2026-06-30,23,1357,Poland,Poland,right,170,63,no,8.42,3.581439,10.017912,6.3004,2.19,2.45572,0.79378,1.26,5.635506,POL,Testing,2025,0.4647503435182341,0.4958905862239609,0.4800770793663903
893,P. Dziczek,Piast Gliwice,Piast Gliwice,"RDMF, RCMF",RDMF,7,27,700000,2026-05-31,23,2167,Poland,Poland,right,182,80,no,8.22,3.282972,14.0379,7.14045,1.62,1.496,0.6214410000000001,0.91,7.978066,POL,Testing,2025,0.5521789867983526,0.559446889015483,0.5556049083714367
894,M. Kaput,Radomiak Radom,Radomiak Radom,"DMF, RDMF, LCMF",DMF,7,27,300000,2026-06-30,26,1733,Poland,Poland,right,185,82,no,11.11,1.815776,9.604855,4.313102,0.68,1.29987,0.156,0.36,3.687755,POL,Testing,2025,0.5414271273382177,0.5403304083341497,0.5406637440662285
895,J. Łabojko,Motor Lublin,Motor Lublin,DMF,DMF,7,27,200000,2026-06-30,15,905,Poland,Poland,right,179,78,no,9.85,2.980861,13.4262,6.265949999999999,0.4,0.895774,0.3,1.29,7.16079,POL,Testing,2025,0.5581035900206884,0.5883375816718308,0.5730207089681241
896,João Gamboa,Pogoń Szczecin,Pogoń Szczecin,DMF,DMF,7,28,500000,2026-06-30,32,1848,Portugal,Portugal,right,187,79,no,8.81,1.852422,8.618928,4.23852,0.68,1.60458,0.293348,0.49,4.142967000000001,POL,Testing,2025,0.3504145315767625,0.3501147080575161,0.3499603242604696
897,J. Serafin,Puszcza Niepołomice,Puszcza Niepołomice,"RDMF, LDMF, RCMF",RDMF,7,29,400000,2028-06-30,32,2700,Poland,Poland,right,181,69,no,9.1,2.8665,8.201973,4.56687,1.0,2.23344,0.569107,0.83,3.702096,POL,Testing,2025,0.4230363383015314,0.4231828776316393,0.422839428462228
898,G. Tomasiewicz,Piast Gliwice,Piast Gliwice,"LDMF, LCMF",LDMF,7,29,550000,2026-06-30,31,2466,Poland,Poland,right,166,64,no,5.66,2.1546,11.024312,5.549817000000001,1.24,1.751358,0.4015,0.69,5.618514,POL,Testing,2025,0.1867703700915953,0.1924012576962424,0.189206266399022
899,Sergi Samper,Motor Lublin,Motor Lublin,"DMF, CB",DMF,7,30,600000,2026-06-30,25,1645,Spain,Spain,right,181,73,no,9.41,2.955254,14.33569,7.496892,1.09,1.037736,0.55,1.15,7.713420000000001,POL,Testing,2025,0.5963717389069638,0.6095810890989346,0.6027904729001605
900,C. Donis,Radomiak Radom,Radomiak Radom,"DMF, RDMF, LDMF",DMF,7,30,350000,2025-06-30,22,1692,Greece,Greece,right,184,76,no,7.07,1.704591,6.169815,3.0885,0.37,1.22298,0.05,0.48,2.76873,POL,Testing,2025,0.1253363226960807,0.1382721780396414,0.1313976415899024
901,Claude Gonçalves,Legia Warszawa,Legia Warszawa,"DMF, LCMF",DMF,7,31,1200000,2027-06-30,20,1180,France,"France, Portugal",right,173,62,no,6.64,0.7608999999999999,8.159238,3.660804000000001,1.14,1.752912,0.68822,0.38,4.497826,POL,Testing,2025,0.1299824600442944,0.1611578954411801,0.1451700160671858
902,R. Augustyniak,Legia Warszawa,Legia Warszawa,"DMF, RCB, LCMF",DMF,7,31,750000,2026-06-30,25,1654,Poland,Poland,right,185,82,no,7.73,1.905,11.157204,4.192097,1.25,1.687707,0.598878,1.9,5.279765,POL,Testing,2025,0.3007536307295158,0.3145710963525162,0.3073381157427348
903,K. Stępień,Puszcza Niepołomice,Puszcza Niepołomice,"LDMF, RDMF, LCMF",LDMF,7,32,250000,2026-06-30,27,2234,Poland,Poland,right,185,80,no,8.66,1.088502,5.960121999999999,2.057121,1.13,1.3305,0.484396,0.56,1.932356,POL,Testing,2025,0.2145966270661503,0.2177596969000818,0.2158110686866695
904,M. Hanousek,Widzew Łódź,Widzew Łódź,"DMF, LCMF, RCMF",DMF,7,33,300000,2026-06-30,25,1902,Czech Republic,Czech Republic,right,186,78,no,10.32,0.6629980000000001,7.666555000000001,2.8375,0.52,1.229553,0.378196,0.57,3.358738,POL,Testing,2025,0.3744096510355857,0.3760337420691494,0.3749290893349657
905,P. Schwarz,Śląsk Wrocław,Śląsk Wrocław,"LDMF, LCMF",LDMF,7,33,500000,2026-06-30,28,2734,Czech Republic,Czech Republic,right,174,70,no,8.07,1.35072,6.192108000000001,3.718464,1.71,1.579662,0.5256649999999999,0.95,3.288708,POL,Testing,2025,0.198083537396942,0.2299433950903701,0.213645359138642
906,João Moutinho,Sporting Braga,Sporting Braga,"RDMF, RCMF, LCMF",RDMF,7,38,800000,2026-06-30,22,1802,Portugal,Portugal,right,170,61,no,9.24,4.043151,14.483588,7.241314999999998,0.6,1.350075,0.4,1.1,7.992319999999999,POR1,Testing,2025,0.6363766967766976,0.6350246536703212,0.6355300601251042
907,David Simão,Arouca,Arouca,"LDMF, LCMF",LDMF,7,34,200000,2025-06-30,24,1890,France,"France, Portugal",left,183,74,no,8.1,3.619816,14.097,7.903863,0.76,1.620672,0.24,0.43,6.667622,POR1,Testing,2025,0.5499102055199359,0.5574243237070619,0.5534582301783783
908,Tiago Silva,Vitória Guimarães,Vitória Guimarães,"RDMF, RCMF",RDMF,7,31,3000000,2026-06-30,29,2489,Portugal,Portugal,right,172,69,no,6.44,4.699074,17.464401,10.162314,2.02,2.421684,0.8310930000000001,0.72,9.833480999999999,POR1,Testing,2025,0.6186217339721128,0.6380284400990844,0.628151017671377
909,Stephen Eustáquio,Porto,Porto,"RDMF, LDMF, CB",RDMF,7,28,11000000,2027-06-30,29,2031,Canada,"Canada, Portugal",right,178,67,no,8.7,2.035849,13.37105,6.713982,1.11,0.786834,0.326676,0.65,6.758448,POR1,Testing,2025,0.4773071306285891,0.4771468066429381,0.476982134330225
910,Vitor Carvalho,Sporting Braga,Sporting Braga,"RDMF, RCMF, DMF",RDMF,7,28,5000000,2028-06-30,22,1530,Brazil,Brazil,right,183,76,no,8.0,2.590656,8.471584,4.530625,0.53,1.001616,0.291655,0.41,4.6452,POR1,Testing,2025,0.3242416045052925,0.3307567789644698,0.3271842342705758
911,Luís Esteves,Nacional,Nacional,"LDMF, LCMF",LDMF,7,27,700000,2025-06-30,32,2965,Portugal,Portugal,right,169,62,no,6.25,3.976426,7.466826999999999,5.799606,1.7,2.699572,0.881166,1.43,4.764548000000001,POR1,Testing,2025,0.2656615362708017,0.2969341293336957,0.2809612375009652
912,L. Ofori,Moreirense,Moreirense,"LDMF, LCMF, RDMF",LDMF,7,26,2000000,2026-06-30,24,1840,Ghana,Ghana,right,181,69,no,6.02,1.810411,12.56751,5.279299999999999,0.88,2.200525,0.4371720000000001,0.98,5.768576,POR1,Testing,2025,0.204065571823281,0.2301257166958911,0.2167289806546548
913,I. Camará,Boavista,Boavista,"DMF, RCMF, LCMF",DMF,7,26,350000,2026-06-30,25,1430,Guinea,Guinea,right,190,76,no,7.24,2.07871,7.486959999999999,4.216857,1.57,2.077868,1.069533,0.31,3.6482,POR1,Testing,2025,0.2193348266191891,0.2264098419525197,0.2225083761224935
914,T. van de Looi,Famalicão,Famalicão,"RDMF, RCMF",RDMF,7,25,750000,2027-06-30,27,1946,Netherlands,Netherlands,right,186,80,no,8.05,2.774926,11.327832,5.688165000000001,0.65,0.6917220000000001,0.23125,0.51,6.244434999999999,POR1,Testing,2025,0.3893920231453916,0.4137105895942542,0.4012710303006404
915,Z. Youssouf,Al Fateh,Famalicão,"RDMF, RCMF, LDMF",RDMF,7,25,5000000,2026-06-30,16,1363,France,"France, Comoros",left,182,81,no,7.07,2.511015,5.877954,3.433505,1.58,3.29967,0.790975,0.79,3.366,POR1,Testing,2025,0.1782559547049743,0.2169268064768653,0.197215582404509
916,Florentino,Benfica,Benfica,"RDMF, DMF, RCMF",RDMF,7,25,20000000,2027-06-30,18,1433,Angola,"Angola, Portugal",right,184,73,no,9.99,2.347226,11.462982,5.163516,0.47,1.137699,0.33336,0.4,5.898014000000001,POR1,Testing,2025,0.5082986984949537,0.5326081071713766,0.5202288130952738
917,Pedro Santos,Arouca,Arouca,"RDMF, RCMF, LDMF",RDMF,7,24,1500000,2028-06-30,30,1635,Portugal,Portugal,right,183,75,no,7.49,2.859791,10.681478,6.163927999999999,0.94,1.982637,0.4950330000000001,0.72,5.562439999999999,POR1,Testing,2025,0.3680949292575693,0.368056213110355,0.3677796171668273
918,Tomás Händel,Vitória Guimarães,Vitória Guimarães,"LDMF, LCMF, DMF",LDMF,7,24,7000000,2029-06-30,31,2644,Portugal,"Portugal, Austria",left,180,69,no,6.37,1.533796,12.390932,4.695152,0.85,1.73583,0.445,1.4,5.443042,POR1,Testing,2025,0.1885340582526169,0.2236740193760984,0.2057322274264987
919,M. Gbane,Reims,Gil Vicente,"DMF, LDMF, RDMF",DMF,7,24,1500000,2027-06-30,18,1632,Côte d'Ivoire,Côte d'Ivoire,right,188,83,no,10.37,1.654864,7.998168,2.481435,0.83,1.435504,0.662559,0.66,2.536406,POR1,Testing,2025,0.4003021453602759,0.4026977352496505,0.4012196401791173
920,O. Kökçü,Benfica,Benfica,"LDMF, LCMF",LDMF,7,24,27000000,2028-06-30,20,1636,Netherlands,"Netherlands, Türkiye",right,175,68,no,4.83,3.260647,15.0174,8.498196000000002,1.92,2.269617,0.406029,1.69,7.391384,POR1,Testing,2025,0.3543806773769791,0.3261540396985527,0.3399583808870022
921,Vinícius Zanocelo,Estoril,Estoril,"DMF, LCMF, RCMF",DMF,7,24,3000000,2027-12-31,29,2165,Brazil,Brazil,right,185,77,no,8.73,1.452417,9.809091,4.94627,0.91,1.57941,0.4971180000000001,0.46,4.950192,POR1,Testing,2025,0.3595367050761388,0.3603998488374432,0.3596685259883353
922,M. Topić,Famalicão,Famalicão,"LDMF, LCMF, RDMF",LDMF,7,24,3500000,2027-06-30,32,2474,Serbia,Serbia,right,191,85,no,8.15,1.967274,9.352210000000001,4.22213,0.8,1.564533,0.547848,0.91,4.295433999999999,POR1,Testing,2025,0.294946246311238,0.3192611562181439,0.3067791918238187
923,F. Cáseres,Gil Vicente,Gil Vicente,"LDMF, LCMF",LDMF,7,24,1000000,2028-06-30,20,1525,Argentina,Argentina,right,178,73,no,9.97,1.650089,9.976064000000001,3.661686,0.53,2.480814,0.3514109999999999,0.47,4.01028,POR1,Testing,2025,0.4241990430291493,0.4365610901347413,0.4301132921072647
924,A. Varela,Porto,Porto,"DMF, RDMF, LCMF",DMF,7,23,35000000,2030-06-30,30,2308,Argentina,Argentina,right,177,73,no,6.51,1.988672,12.520981,5.772961999999999,0.9,1.2078,0.273652,0.86,6.939738000000001,POR1,Testing,2025,0.2822498668824056,0.3017849284324284,0.2916858227322041
925,Nico González,Porto,Porto,"LDMF, RDMF, AMF",LDMF,7,23,15000000,2028-06-30,16,1449,Spain,Spain,right,188,86,no,6.09,1.61621,13.723745,5.711342999999999,1.49,2.174304,0.6222720000000002,1.12,7.951669000000001,POR1,Testing,2025,0.2357131665300819,0.2772609844612253,0.256138860382003
926,Matheus Dias,Nacional,Nacional,"DMF, CB, RDMF",DMF,7,23,2000000,2027-12-31,25,1896,Brazil,Brazil,right,187,75,yes,9.87,1.85081,7.501128,3.889998,0.66,1.612845,0.568,0.85,4.177992,POR1,Testing,2025,0.4044823867059261,0.4146367863545944,0.4092830610403808
927,J. Gorby,Sporting Braga,Sporting Braga,"LDMF, LCMF, RDMF",LDMF,7,22,0,2028-06-30,23,1283,France,"France, Haiti",right,181,69,no,9.89,2.805,10.311509,5.54541,1.05,1.47444,0.560007,0.56,6.313776000000001,POR1,Testing,2025,0.5349534351050765,0.5498709643932399,0.5421978941431383
928,M. De Amorim,Famalicão,Famalicão,"LDMF, LCMF, AMF",LDMF,7,20,0,2028-06-30,23,1169,France,"France, Portugal",right,174,70,no,8.93,0.615,6.699299999999999,2.847617,1.15,3.694532,0.539946,0.92,3.463516,POR1,Testing,2025,0.2986910800384527,0.2881017687768274,0.2930654953326077
929,M. Bamba,Gil Vicente,Gil Vicente,"RDMF, DMF",RDMF,7,20,0,,11,1038,Côte d'Ivoire,Côte d'Ivoire,left,188,0,no,7.02,2.253472,7.715876,3.640182,1.21,1.991437,0.606684,0.26,3.210784,POR1,Testing,2025,0.1842925801664726,0.2140631587520669,0.1988028142853653
930,T. Fukui,Arouca,Arouca,"RDMF, RCMF, LDMF",RDMF,7,20,700000,2026-06-30,29,2304,Japan,Japan,right,172,67,no,6.6,1.445,7.769685000000001,3.35616,0.94,1.913171,0.7432040000000001,0.74,3.830827,POR1,Testing,2025,0.1378461290119303,0.1540370492515155,0.1455416014021175
