Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
310,D. Horkaš,Lokomotiv Plovdiv,Lokomotiv Plovdiv,GK,GK,0,24,700000,2024-06-30,33,3227,Croatia,"Croatia, Bosnia and Herzegovina",right,189,77,no,0.387045,75.34,0.254,1.48,1.26,0.2063492063492064,4.07,BUL,Testing,2023,0.5571533252003689,0.5447775861516543,0.551
311,R. Muñoz,Guaraní,Guaraní,GK,GK,0,41,25000,,36,3571,Uruguay,"Uruguay, Paraguay",left,181,79,no,0.45,72.9,0.112,1.61,1.61,0.0940170940170939,3.688679245283019,PAR,Testing,2023,0.5459491715916167,0.5553181786629899,0.551
312,H. Espínola,Nacional Asunción,Nacional Asunción,GK,GK,0,32,250000,,37,3634,Paraguay,Paraguay,right,182,85,no,0.363987,76.87,0.059,1.67,1.67,0.06896551724137923,4.308641975308642,PAR,Testing,2023,0.5452206443072346,0.554873505255086,0.55
313,Nawaf Al Aqidi,Al Nassr,Al Nassr,GK,GK,0,23,0,,24,2467,Saudi Arabia,Saudi Arabia,right,182,73,no,0.3436439999999999,75.86,0.165,0.95,2.35,0.1666666666666666,4.1125,SAUD,Testing,2023,0.5580184639361077,0.541359633104946,0.55
314,H. Syah,Rans Nusantara,Rans Nusantara,GK,GK,0,26,150000,2024-01-20,30,2884,Indonesia,Indonesia,right,183,0,no,0.5278729999999999,71.03,-0.036,2.0,2.09,-0.03149606299212593,3.450381679389313,INDO,Testing,2023,0.5471881266945257,0.5512056595557631,0.549
315,V. Cojocaru,Pogoń Szczecin,Pogoń Szczecin,GK,GK,0,28,900000,2025-06-30,12,1183,Romania,Romania,right,195,89,yes,0.68,68.75,-0.065,1.6,1.9,-0.05555555555555536,3.201754385964913,POL,Testing,2023,0.554933548201238,0.5425168197523269,0.549
316,F. Bednarek,Lech Poznań,Lech Poznań,GK,GK,0,31,800000,2025-06-30,20,1966,Poland,Poland,right,188,81,no,0.274272,79.41,0.305,0.78,0.96,0.3263157894736841,4.859375,POL,Testing,2023,0.5607460496466162,0.5367447397631411,0.549
317,S. Rochet,Internacional,Internacional,GK,GK,0,30,3500000,2023-12-31,19,1966,Uruguay,"Uruguay, Italy",right,190,82,no,0.55386,72.22,-0.004,1.69,1.24,0.0,3.614035087719299,BRA1,Testing,2023,0.5530300593459977,0.5423408400913043,0.548
318,G. Vicario,Tottenham Hotspur,Tottenham Hotspur,GK,GK,0,27,16000000,2024-06-30,16,1563,Italy,Italy,right,194,85,no,0.574977,70.59,0.059,1.67,1.27,0.04958677685950419,3.408695652173913,ITA1,Testing,2023,0.5637538824690095,0.5321412346884532,0.548
319,Leo Román,Real Oviedo,Real Oviedo,GK,GK,0,23,300000,2026-06-30,18,1777,Spain,Spain,right,189,78,no,0.3,79.25,0.135,1.27,1.27,0.1884057971014491,4.785714285714286,SPA2,Testing,2023,0.5532336630203739,0.5436693238117603,0.548
320,M. Hansen,OB,OB,GK,GK,0,33,400000,2024-06-30,21,2027,Denmark,Denmark,right,188,85,no,0.665625,68.57,0.049,1.33,1.42,0.02649006622516559,3.170068027210884,DEN,Testing,2023,0.5551228946085367,0.538966866833626,0.547
321,David Raya,Arsenal,Arsenal,GK,GK,0,28,25000000,2024-06-30,33,3309,Spain,Spain,right,183,80,yes,0.220011,78.17,0.239,1.69,1.9,0.2222222222222223,4.595238095238095,ENG1,Testing,2023,0.5453211977177579,0.5487509517777497,0.547
322,S. Walker,Charlton Athletic,Charlton Athletic,GK,GK,0,32,400000,,21,2041,England,England,right,199,78,no,0.5314019999999999,67.35,0.105,1.94,1.81,0.07236842105263164,3.063829787234043,SCT,Testing,2023,0.5545250530997121,0.5395964662917276,0.547
323,H. Galíndez,Aucas,Aucas,GK,GK,0,36,600000,2023-12-31,23,2268,Argentina,"Argentina, Ecuador",right,189,93,no,0.28,79.07,0.211,1.19,1.35,0.1640625,4.785046728971962,ECU,Testing,2023,0.5545105081991886,0.5376767107633617,0.546
324,B. Kamara,Pau,Pau,GK,GK,0,27,800000,,17,1687,Mauritania,"Mauritania, France",right,195,92,no,0.43,69.89,0.14,1.76,2.51,0.08588957055214719,3.328859060402685,FRA2,Testing,2023,0.5541860547550329,0.5382024478756651,0.546
325,M. Michel,Ajaccio,Ajaccio,GK,GK,0,32,400000,,28,2719,France,France,right,188,85,no,0.6,71.63,0.037,1.29,1.22,0.02941176470588236,3.537878787878788,FRA2,Testing,2023,0.5657340148037664,0.5270816189084591,0.546
326,N. Petrić,Al Bukayriyah,Al Bukayriyah,GK,GK,0,32,500000,2024-05-31,12,1137,Serbia,Serbia,right,194,85,no,0.32,78.57,0.159,1.42,0.79,0.1839080459770115,4.676056338028169,SER,Testing,2023,0.5517936905548332,0.5407969790640916,0.546
327,M. Crépeau,Los Angeles FC,Los Angeles FC,GK,GK,0,29,3000000,2023-12-31,11,1097,Canada,Canada,right,181,90,no,0.33,78.05,0.096,1.72,0.98,0.1084337349397591,4.54054054054054,USA,Testing,2023,0.5525574217865777,0.5403115071985347,0.546
328,L. Mitre,All Boys,All Boys,GK,GK,0,27,0,,36,3526,Argentina,Argentina,left,185,82,no,0.353664,75.9,0.181,1.4,1.74,0.1499999999999999,4.15686274509804,ARG2,Testing,2023,0.5542633015708142,0.5361880879255282,0.545
329,D. Martínez,Deportivo Pasto,Deportivo Pasto,GK,GK,0,34,250000,,45,4493,Colombia,Colombia,right,180,74,no,0.28,77.5,0.219,1.3,1.7,0.1964285714285715,4.455555555555555,COL,Testing,2023,0.5665667396573986,0.5225657719855141,0.545
330,P. Tsintotas,Atromitos,Atromitos,GK,GK,0,30,350000,,27,2623,Greece,Greece,right,194,89,no,0.58,69.29,0.075,1.78,1.27,0.04964539007092184,3.253731343283582,GRE,Testing,2023,0.5599135125326831,0.5300505780072425,0.545
331,C. Mosquera,Alianza Petrolera,Alianza Petrolera,GK,GK,0,29,650000,2024-12-30,10,985,Colombia,Colombia,right,191,83,no,0.37,76.19,0.225,1.1,1.01,0.2017543859649121,4.21978021978022,COL,Testing,2023,0.5565103096529683,0.5308299429612227,0.544
332,B. Lecomte,Montpellier,Montpellier,GK,GK,0,32,4000000,2027-06-30,34,3340,France,France,right,186,78,no,0.405904,75.72,0.242,1.19,1.0,0.1751824817518249,4.123893805309735,FRA1,Testing,2023,0.5578292236195713,0.530914275878412,0.544
333,E. Ari,Persebaya Surabaya,Persebaya Surabaya,GK,GK,0,21,0,,31,3028,Indonesia,Indonesia,right,177,0,no,0.560976,70.27,0.014,1.99,1.31,0.007575757575757569,3.358778625954199,INDO,Testing,2023,0.5598342702953417,0.528524369536741,0.544
334,S. van Gassel,Excelsior,Excelsior,GK,GK,0,27,850000,2024-06-30,35,3353,Netherlands,Netherlands,left,185,80,no,0.4533119999999999,70.32,0.236,1.8,1.61,0.1212121212121212,3.379310344827586,HOL,Testing,2023,0.5471771995578397,0.537917381624259,0.543
335,R. Solís,Sporting Cristal,Sporting Cristal,GK,GK,0,25,550000,2023-12-31,28,2806,Peru,Peru,right,187,75,no,0.387702,75.79,0.083,1.67,1.15,0.09756097560975607,4.121621621621621,PER,Testing,2023,0.5481950826717271,0.5377576739094846,0.543
336,Y. Dyupin,Rubin Kazan',Rubin Kazan',GK,GK,0,35,800000,,17,1675,Russia,Russia,right,187,84,no,0.642825,71.23,-0.12,1.72,1.77,-0.1188118811881187,3.469026548672566,RUS,Testing,2023,0.5595794430131399,0.52655571634737,0.543
337,V. Savić,Napredak Kruševac,Napredak Kruševac,GK,GK,0,27,100000,,17,1648,Serbia,Serbia,right,190,83,no,0.381122,75.0,0.219,0.98,1.69,0.1486486486486487,3.984126984126984,SER,Testing,2023,0.5509860205376772,0.5341514305018197,0.543
338,B. Samba,Lens,Lens,GK,GK,0,29,10000000,2028-06-30,37,3610,Congo,"Congo, France",left,187,90,no,0.35,76.43,0.327,1.05,1.3,0.2869565217391304,4.25609756097561,FRA1,Testing,2023,0.5486362740621442,0.5360247189258971,0.542
339,Cleiton,Red Bull Bragantino,Red Bull Bragantino,GK,GK,0,26,4500000,2024-12-31,33,3370,Brazil,Brazil,right,190,82,no,0.29617,77.12,0.324,1.12,1.58,0.3142857142857144,4.375,BRA1,Testing,2023,0.5529706518207105,0.5275152658158299,0.54
340,Ronaldo,Atlético GO,Atlético GO,GK,GK,0,27,500000,2023-12-31,36,3659,Brazil,Brazil,right,194,87,no,0.4655,72.5,0.145,1.7,1.18,0.121951219512195,3.648148148148148,BRA2,Testing,2023,0.5393695710657903,0.54096183499779,0.54
341,A. Sánchez,Atlético de San Luis,Atlético de San Luis,GK,GK,0,26,300000,,17,1716,Mexico,Mexico,right,192,95,no,0.94281,64.44,-0.302,1.68,1.73,-0.2173913043478262,2.809523809523809,MEX,Testing,2023,0.532268146570047,0.5481530377845227,0.54
342,G. Castellón,Huachipato,Huachipato,GK,GK,0,30,450000,,29,2924,Chile,Chile,right,187,78,no,0.248,78.36,0.232,1.14,1.82,0.2053571428571429,4.629213483146067,CHI,Testing,2023,0.5518750720869914,0.5261090933090061,0.539
343,B. Maubleu,Grenoble,Grenoble,GK,GK,0,34,450000,,40,3854,France,France,right,192,83,no,0.38,75.9,0.155,1.34,1.48,0.1351351351351352,4.135416666666667,FRA2,Testing,2023,0.5480053695424122,0.5291518232198942,0.539
344,I. Leshchuk,Dinamo Moskva,Dinamo Moskva,GK,GK,0,27,600000,2025-06-30,12,1165,Russia,Russia,right,188,81,no,0.2325,78.57,0.294,1.0,2.16,0.2000000000000001,4.663793103448277,RUS,Testing,2023,0.5403196631823082,0.5373963962174028,0.539
345,Rafael Mariano,Altos,Altos,GK,GK,0,33,0,,14,1440,Brazil,Brazil,right,189,85,no,0.4375,75.0,0.032,1.75,1.5,0.02586206896551724,3.982300884955753,BRA3,Testing,2023,0.5354798480614595,0.5403666377333384,0.538
346,N. Čavlina,Lokomotiva Zagreb,Lokomotiva Zagreb,GK,GK,0,21,400000,2024-06-15,36,3496,Croatia,Croatia,right,193,82,no,0.28,76.33,0.287,1.47,1.75,0.2196969696969697,4.223300970873786,CRO,Testing,2023,0.5546784789058915,0.5220805584265752,0.538
347,J. Bijlow,Feyenoord,Feyenoord,GK,GK,0,25,13000000,2026-06-30,19,1859,Netherlands,Netherlands,right,188,76,no,0.29,76.27,0.145,1.6,1.94,0.1707317073170731,4.205882352941176,HOL,Testing,2023,0.5531807918597883,0.5231631746203189,0.538
348,D. Singh,Goa,Goa,GK,GK,0,23,250000,2024-05-31,12,1207,India,India,right,0,0,no,0.970704,51.02,-0.331,2.61,1.71,-0.226027397260274,2.039106145251397,IND,Testing,2023,0.554009526354639,0.5220212704334226,0.538
349,Samú Silva,Marítimo,Marítimo,GK,GK,0,24,325000,2024-06-30,19,1843,France,"France, Portugal",right,193,90,no,0.582828,71.01,-0.059,2.0,1.07,-0.06521739130434767,3.438775510204082,POR2,Testing,2023,0.5450941535619366,0.5316634499011168,0.538
350,Andrés Fernández,Levante,Levante,GK,GK,0,36,600000,,33,3257,Spain,Spain,right,187,82,no,0.22,78.52,0.304,1.35,1.82,0.2792792792792793,4.6625,SPA2,Testing,2023,0.5469399570641872,0.5282984789301013,0.538
351,V. Demarconnay,,Paris,GK,GK,0,40,100000,,20,1903,France,France,right,180,71,no,0.423,72.84,0.036,1.61,1.8,0.03703703703703709,3.682692307692307,FRA2,Testing,2023,0.5408331476159658,0.532893312153416,0.537
352,A. El Ouaad,RSB Berkane,RSB Berkane,GK,GK,0,28,50000,,16,1611,Morocco,Morocco,right,188,81,no,0.44445,79.07,-0.002,1.4,1.23,0.0,4.8,MOR,Testing,2023,0.5449903053019332,0.529886037518879,0.537
353,R. Sava,CFR Cluj,CFR Cluj,GK,GK,0,21,200000,2024-06-30,20,1996,Romania,Romania,right,195,83,no,0.27,78.16,0.219,1.44,0.86,0.2037037037037037,4.558139534883721,ROM,Testing,2023,0.5499377576108316,0.5236713270804463,0.537
354,W. Dennis,Kilmarnock,Kilmarnock,GK,GK,0,23,200000,2024-06-30,16,1557,England,England,right,188,79,yes,0.291655,74.58,0.198,1.73,2.02,0.1869158878504673,3.919540229885058,SCT,Testing,2023,0.5438846642738024,0.5291451324547083,0.537
355,N. Sysuev,Orenburg,Orenburg,GK,GK,0,24,400000,2024-05-31,25,2479,Russia,Russia,right,183,78,no,0.433857,70.87,0.184,1.71,1.71,0.1241830065359477,3.440298507462686,RUS,Testing,2023,0.54715374770458,0.5239339708550597,0.536
356,M. Campaña,Al Riyadh,Al Riyadh,GK,GK,0,34,500000,2024-06-30,36,3663,Uruguay,"Uruguay, Italy",right,185,75,no,0.6644699999999999,65.96,0.005,1.61,1.87,0.0,2.939024390243903,SAUD,Testing,2023,0.5391220350761692,0.5327445499861444,0.536
357,H. Koffi,Charleroi,Charleroi,GK,GK,0,26,1500000,2024-06-30,27,2628,Burkina Faso,"Burkina Faso, Côte d'Ivoire",right,186,81,no,0.45,71.32,0.01,1.61,2.57,0.0078125,3.480314960629921,BEL1,Testing,2023,0.5382819839929204,0.5315598980705157,0.535
358,A. Domínguez,LDU Quito,LDU Quito,GK,GK,0,36,600000,2024-12-31,25,2537,Ecuador,Ecuador,right,195,84,no,0.11,83.87,0.182,0.74,1.14,0.2535211267605633,6.226415094339622,ECU,Testing,2023,0.5375685567268668,0.5323433607212573,0.535
359,E. Martínez,Aston Villa,Aston Villa,GK,GK,0,31,28000000,2027-06-30,35,3518,Argentina,"Argentina, Spain",right,195,88,no,0.334296,74.0,0.155,1.33,2.64,0.1304347826086956,3.84,ENG1,Testing,2023,0.5320045795382663,0.5378468397621211,0.535
360,A. Gomis,Lorient,Lorient,GK,GK,0,30,3000000,2025-06-30,17,1668,Senegal,"Senegal, Italy",right,196,87,yes,0.266656,74.63,0.243,2.0,1.89,0.2068965517241378,3.934782608695652,ITA2,Testing,2023,0.540333751234015,0.5302153365798965,0.535
361,Diogo Costa,Porto,Porto,GK,GK,0,24,45000000,2027-06-30,32,3234,Portugal,"Portugal, Switzerland",right,188,84,no,0.39375,75.58,0.062,1.36,1.45,0.1076923076923078,4.120689655172415,POR1,Testing,2023,0.552634336886355,0.5167399605563033,0.535
362,R. Martínez,Almirante Brown,Almirante Brown,GK,GK,0,32,250000,2024-12-31,41,4023,Argentina,Argentina,right,182,76,no,0.267699,78.49,0.176,1.28,1.41,0.17,4.63855421686747,ARG2,Testing,2023,0.5479981083958347,0.5203384803415444,0.534
363,Cheol-Won Choi,Seoul,Seoul,GK,GK,0,29,425000,,11,1108,Korea Republic,Korea Republic,right,194,87,no,0.49,73.68,0.129,1.3,0.81,0.1382978723404255,3.814814814814814,KOR,Testing,2023,0.5335388602476746,0.5339144137472965,0.534
364,Weverton,Palmeiras,Palmeiras,GK,GK,0,35,3000000,2024-12-31,35,3562,Brazil,Brazil,right,189,85,no,0.2999849999999999,77.94,0.155,1.41,1.19,0.1648351648351648,4.526315789473684,BRA1,Testing,2023,0.540736991146426,0.5247464941789257,0.533
365,Y. Fofana,Angers SCO,Angers SCO,GK,GK,0,23,2500000,2026-06-30,17,1697,France,"France, Côte d'Ivoire",right,194,89,no,0.216,82.14,0.231,1.43,1.38,0.2233009708737864,5.5625,FRA2,Testing,2023,0.5306345995646773,0.5347386767412465,0.533
366,T. Vincensini,Liège,Excelsior Virton,GK,GK,0,29,250000,,24,2302,France,France,right,185,79,no,0.7,66.13,-0.078,1.95,1.52,-0.0512820512820511,2.957317073170731,BEL2,Testing,2023,0.5376496995594082,0.5266690871800913,0.532
367,G. Ota,Kyoto Sanga,Kyoto Sanga,GK,GK,0,32,50000,2024-01-31,12,1223,Japan,Japan,right,190,82,no,0.371436,68.75,0.185,2.8,1.99,0.1472868217054263,3.209090909090909,JAP,Testing,2023,0.5185288149333485,0.5464392732493354,0.532
368,Ricardo Batista,Casa Pia AC,Casa Pia AC,GK,GK,0,37,100000,,30,2974,Portugal,"Portugal, Angola",left,193,86,no,0.330012,76.39,0.132,1.63,1.36,0.1120689655172413,4.233009708737864,POR1,Testing,2023,0.5330834877336568,0.5307256422396686,0.532
369,D. Rosić,Radnički Niš,Radnički Niš,GK,GK,0,27,500000,2024-05-20,26,2501,Serbia,Serbia,left,194,86,no,0.144,77.78,0.372,1.55,1.69,0.2681159420289855,4.485148514851486,SER,Testing,2023,0.5412303398401284,0.5218357790532343,0.532
370,Diego Conde,Leganés,Leganés,GK,GK,0,25,300000,2024-06-30,16,1505,Spain,Spain,right,188,83,no,0.3,81.63,0.022,1.44,1.67,0.0357142857142857,5.425925925925926,SPA2,Testing,2023,0.524238971601872,0.54053148145206,0.532
371,G. Akkan,Rizespor,Rizespor,GK,GK,0,28,1400000,2024-06-30,30,3003,Turkey,Turkey,right,188,75,no,0.299988,77.27,0.272,1.53,1.23,0.1836734693877551,4.391666666666667,TUR,Testing,2023,0.5413457469925754,0.5231300660736533,0.532
372,M. Heča,Slovácko,Slovácko,GK,GK,0,32,350000,,14,1278,Czech Republic,Czech Republic,right,187,82,no,0.49,74.07,0.053,1.76,1.06,0.04807692307692313,3.838383838383838,CZH,Testing,2023,0.5233907376377712,0.5393427577882374,0.531
373,V. Soto,Boyacá Chicó,Boyacá Chicó,GK,GK,0,34,0,,13,1210,Colombia,Colombia,right,191,80,no,0.37,76.6,0.082,0.89,1.79,0.08888888888888902,4.26829268292683,COL,Testing,2023,0.5419233036679836,0.5172682043992403,0.53
374,E. Kastrati,Cittadella,Cittadella,GK,GK,0,26,1400000,2026-06-30,34,3359,Albania,Albania,right,189,93,no,0.37625,72.34,0.145,1.53,1.9,0.1260504201680671,3.634615384615384,ITA2,Testing,2023,0.5368875097856672,0.5232667839361963,0.53
375,A. Maksimenko,Spartak Moskva,Spartak Moskva,GK,GK,0,25,2000000,2025-06-30,12,1141,Russia,Russia,left,187,82,no,0.391651,72.22,0.145,1.97,1.42,0.1127819548872181,3.610169491525424,RUS,Testing,2023,0.5295575149308338,0.5301702363390587,0.53
376,Ł. Fabiański,West Ham United,West Ham United,GK,GK,0,38,1000000,2024-06-30,22,2140,Poland,Poland,right,190,83,no,0.6755639999999999,67.31,0.024,1.22,1.51,0.01379310344827589,3.055944055944056,ENG1,Testing,2023,0.5338127750463505,0.5239329023307207,0.529
377,Y. El Motie,Wydad Casablanca,Wydad Casablanca,GK,GK,0,28,375000,2026-06-30,19,1954,Morocco,Morocco,right,193,0,no,0.548544,67.27,0.021,1.8,1.8,0.02352941176470591,3.048192771084337,MOR,Testing,2023,0.5432357839480612,0.5139995304186729,0.529
378,J. Carvallo,Universitario,Universitario,GK,GK,0,37,225000,2023-12-31,30,3006,Peru,Peru,right,183,82,no,0.390015,78.82,0.008,1.32,1.59,0.01818181818181819,4.703703703703703,PER,Testing,2023,0.538599263037056,0.5198394728602176,0.529
379,F. Iacob,UTA Arad,UTA Arad,GK,GK,0,30,600000,,28,2839,Romania,Romania,right,180,84,no,0.377124,73.88,0.159,1.65,1.39,0.1259842519685038,3.828828828828828,ROM,Testing,2023,0.5302310585249854,0.5271287932899681,0.529
380,Busatto,CSKA Sofia,CSKA Sofia,GK,GK,0,33,900000,,35,3509,Brazil,"Brazil, Italy",right,189,78,no,0.15,81.91,0.207,0.85,1.36,0.3125,5.477272727272728,BUL,Testing,2023,0.5304050940341718,0.5264839109011131,0.528
381,B. Peacock-Farrell,AGF,AGF,GK,GK,0,27,1000000,2024-06-30,10,933,England,"England, Northern Ireland",left,192,74,yes,0.39,73.53,0.248,1.25,1.25,0.2232142857142858,3.770114942528735,DEN,Testing,2023,0.5436322524150342,0.5122836067971186,0.528
382,D. Bachmann,Watford,Watford,GK,GK,0,29,2500000,2028-06-30,40,3981,Austria,Austria,right,191,81,no,0.5,72.25,0.06,1.4,1.7,0.05217391304347807,3.587155963302752,ENG2,Testing,2023,0.5280055751480781,0.5286786784097217,0.528
383,M. Johansson,Halmstad,Halmstad,GK,GK,0,25,500000,2025-06-30,11,1071,Sweden,"Sweden, Serbia",right,194,86,no,0.5,72.13,0.106,1.6,1.26,0.06535947712418311,3.587412587412588,SWE,Testing,2023,0.5240311410129279,0.5323416143646662,0.528
384,K. Dawson,Plaza Colonia,Plaza Colonia,GK,GK,0,31,850000,,14,1381,Uruguay,Uruguay,right,178,81,no,0.324987,76.67,0.301,0.78,0.85,0.2479338842975206,4.296703296703297,URU,Testing,2023,0.5356790987970435,0.5206026127056125,0.528
385,J. Romero,Club Atlético Güemes,Club Atlético Güemes,GK,GK,0,25,125000,2024-12-31,20,1972,Argentina,Argentina,right,181,78,yes,0.384,75.0,-0.021,1.82,1.87,-0.02531645569620244,4.012345679012346,ARG2,Testing,2023,0.5273645087692056,0.5257125571855424,0.527
386,A. Trubin,Benfica,Benfica,GK,GK,0,22,18000000,2024-06-30,9,910,Ukraine,Ukraine,right,199,86,no,0.1,82.14,0.256,0.59,0.99,0.3466666666666667,5.653061224489796,POR1,Testing,2023,0.5334155412643258,0.5204042803873283,0.527
387,A. Klishchuk,Kryvbas KR,Kryvbas KR,GK,GK,0,31,100000,2023-12-31,27,2620,Ukraine,Ukraine,right,190,82,no,0.105,80.56,0.149,0.82,1.82,0.1724137931034483,5.152777777777778,UKR,Testing,2023,0.5304795565873076,0.5230781481529547,0.527
388,Daniel Fuzato,Getafe,Getafe,GK,GK,0,26,1000000,2025-06-30,18,1745,Brazil,"Brazil, Italy",right,190,88,yes,0.72,66.67,-0.239,1.7,2.58,-0.1702127659574468,3.0,SPA2,Testing,2023,0.5232799463353524,0.5258121674913611,0.525
389,Jian Tao,Chengdu Rongcheng,Chengdu Rongcheng,GK,GK,0,22,0,,11,1101,China PR,China PR,unknown,0,0,no,0.49,72.5,0.025,0.9,2.21,0.02173913043478259,3.633333333333333,CHN,Testing,2023,0.5294008694820468,0.5188012927209993,0.524
390,A. Greab,AS FC Buzău,AS FC Buzău,GK,GK,0,31,500000,,15,1468,Romania,Romania,right,198,90,no,0.49,72.73,0.093,1.23,1.59,0.06521739130434778,3.65891472868217,ROM,Testing,2023,0.5175863876611876,0.5305299121800356,0.524
391,Wilson,Figueirense,Figueirense,GK,GK,0,39,0,,17,1728,Brazil,Brazil,right,185,79,no,0.4950000000000001,72.41,0.179,1.26,0.93,0.1698113207547171,3.625,BRA3,Testing,2023,0.5224776998501534,0.5242941541703526,0.523
392,J. Griffiths,West Bromwich Albion,West Bromwich Albion,GK,GK,0,22,1500000,2025-06-30,10,987,England,England,right,198,87,no,0.64,68.42,-0.019,1.73,1.09,-0.0092592592592593,3.18348623853211,ENG2,Testing,2023,0.5261986811478414,0.5198938725038837,0.523
393,C. Dur-Bozoancă,Oţelul,Oţelul,GK,GK,0,25,250000,2025-06-30,11,1083,Romania,Romania,left,182,84,no,0.33,75.0,0.134,1.33,1.75,0.1443298969072165,4.0,ROM,Testing,2023,0.5336231828944656,0.5100664459991202,0.522
394,O. Dovin,Hammarby,Hammarby,GK,GK,0,21,800000,2026-06-30,29,2850,England,"England, Sweden",right,187,80,no,0.5066729999999999,71.65,0.105,1.42,1.36,0.08064516129032262,3.517543859649123,SWE,Testing,2023,0.5210853452558808,0.5230179104840477,0.522
395,Fábio,Fluminense,Fluminense,GK,GK,0,43,200000,2023-12-31,35,3603,Brazil,"Brazil, Italy",right,190,93,no,0.445692,73.38,0.058,1.75,1.12,0.05555555555555558,3.774509803921569,BRA1,Testing,2023,0.5173973351697554,0.5247677595489185,0.521
396,Felipe Garcia,Tombense,Tombense,GK,GK,0,35,200000,,37,3799,Brazil,Brazil,right,193,92,no,0.62,69.94,-0.065,1.8,1.23,-0.05454545454545445,3.327586206896552,BRA2,Testing,2023,0.5300864095245584,0.5116881872823318,0.521
397,B. Mora,San Carlos,San Carlos,GK,GK,0,20,0,,12,1155,Costa Rica,Costa Rica,left,175,60,yes,0.3120000000000001,73.17,0.154,1.71,1.95,0.1485148514851485,3.709302325581395,CRC,Testing,2023,0.529298209672686,0.5134484415394741,0.521
398,M. Bizot,Brest,Brest,GK,GK,0,32,4000000,2026-06-30,37,3616,Netherlands,Netherlands,right,193,88,no,0.27501,76.3,0.348,1.32,1.39,0.2554744525547445,4.225490196078431,FRA1,Testing,2023,0.5450087815646306,0.4970940679149165,0.521
399,TP Rehnesh,Jamshedpur,Jamshedpur,GK,GK,0,30,150000,2024-05-31,12,1177,India,India,,178,0,no,0.166675,78.26,0.178,0.66,2.98,0.1782178217821783,4.590361445783133,IND,Testing,2023,0.5277557684895108,0.5133968671856203,0.521
400,S. Turati,Frosinone,Frosinone,GK,GK,0,22,3500000,2025-06-30,21,2037,Italy,Italy,right,188,85,yes,0.49,77.42,-0.003,1.33,0.84,0.0,4.419354838709678,ITA2,Testing,2023,0.5102611137710961,0.5309962614988977,0.521
401,M. Heredia,Carlos Mannucci,Carlos Mannucci,GK,GK,0,37,150000,2024-12-31,34,3387,Peru,Peru,right,188,86,no,0.3435819999999999,76.19,0.205,1.33,1.28,0.1653543307086613,4.20754716981132,PER,Testing,2023,0.5281890477880998,0.5138557765682963,0.521
402,J. Contreras,Águilas Doradas,Águilas Doradas,GK,GK,0,29,750000,2023-12-31,50,4951,Venezuela,Venezuela,right,186,83,no,0.38346,75.0,-0.031,1.95,1.76,-0.03333333333333344,3.989247311827957,COL,Testing,2023,0.5167893974679275,0.5224822263844933,0.52
