Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
813,E. Zhegrova,Lille,Lille,"RAMF, RW",RAMF,10,26.0,25000000,2026-06-30,12,1055,Germany,"Germany, Kosovo",left,181,66,no,3.07,1.451547,5.11596,4.183114,4.008966,0.19,0.16,FRA1,Testing,2025,0.3443436218264438,0.3331657473540117,0.336796458507172
814,H. Traoré,Auxerre,Auxerre,"LW, LWF, AMF",LW,10,25.0,17000000,2028-06-30,26,2265,Côte d'Ivoire,Côte d'Ivoire,right,177,77,yes,4.81,3.4552,4.769206,3.3762,3.615997000000001,0.31,0.08,FRA1,Testing,2025,0.44143058594493,0.4002269009380022,0.4191135732395476
815,Z. Aboukhlal,Toulouse,Toulouse,"RWF, AMF, CF",RWF,11,25.0,10000000,2026-06-30,26,2064,Netherlands,"Netherlands, Morocco",left,179,73,no,4.36,2.222352,1.916159,0.83,2.442462,0.49,0.05,FRA1,Testing,2025,0.05312546954375107,0.04959923257814966,0.04855303514712799
816,S. Babicka,Toulouse,Toulouse,"RWF, RW, AMF",RWF,11,24.0,2000000,2027-06-30,30,1342,Gabon,Gabon,right,179,72,no,4.02,2.685023,2.080478,2.281762,3.755,0.26,0.13,FRA1,Testing,2025,0.2297049181868955,0.2181613483187195,0.2216348721608284
817,S. Diop,Nice,Nice,"LWF, CF, LW",LWF,11,24.0,12000000,2027-06-30,28,1226,France,"France, Senegal",right,175,65,no,7.56,3.74357,8.517311999999999,4.114317,2.27591,0.33,0.1,FRA1,Testing,2025,0.5983458083688967,0.5786058594099653,0.5872571373828462
818,K. Nakamura,Reims,Reims,"LW, LAMF, LWF",LW,10,24.0,9000000,2028-06-30,32,2861,Japan,Japan,right,180,75,no,4.44,2.045095,3.745274000000001,2.455446,2.861152,0.28,0.06,FRA1,Testing,2025,0.2200601094458489,0.2130752274828368,0.2142475951267017
819,I. Soumaré,Le Havre,Le Havre,"LW, CF, LAMF",LW,10,24.0,800000,2026-06-30,29,2104,Senegal,"Senegal, Mauritania",right,182,78,no,5.65,2.694375,2.824465,1.751243,4.535501999999999,0.18,0.06,FRA1,Testing,2025,0.2406888618890678,0.2457911590844347,0.2409989251957961
820,A. Zaroury,Lens,Lens,"LW, LAMF, AMF",LW,10,24.0,9000000,2028-06-30,28,1535,Belgium,"Belgium, Morocco",right,176,74,no,4.87,2.577014,5.572865999999999,5.273542,4.805736,0.13,0.18,FRA1,Testing,2025,0.5278067559474028,0.5051911236744215,0.5150670893838726
821,Y. Gboho,Toulouse,Toulouse,"LWF, AMF, LW",LWF,11,24.0,4000000,2026-06-30,31,2524,Côte d'Ivoire,"Côte d'Ivoire, France",right,178,63,no,4.42,3.136664,5.10237,2.42188,5.561682999999999,0.24,0.13,FRA1,Testing,2025,0.3841386419670664,0.377275107348344,0.3788728866916038
822,K. Kvaratskhelia,PSG,PSG,"LWF, RWF, CF",LWF,11,24.0,80000000,2027-06-30,14,973,Georgia,Georgia,right,183,70,no,4.44,2.58867,6.3825,3.510624,6.106287000000001,0.28,0.21,FRA1,Testing,2025,0.4670486957856407,0.4915748316338361,0.4777697863804744
823,Z. Davitashvili,Saint-Étienne,Saint-Étienne,"LWF, LW, CF",LWF,11,24.0,3000000,2028-06-30,33,2980,Georgia,Georgia,right,175,63,no,4.26,2.47608,3.560819999999999,1.603035,3.411792,0.29,0.14,FRA1,Testing,2025,0.2284277238321378,0.2297363385253181,0.2267990181436841
824,T. Coulibaly,Montpellier,Montpellier,"LAMF, RW, CF",LAMF,10,24.0,2000000,2026-06-30,25,1596,France,"France, Côte d'Ivoire",left,179,78,no,7.33,4.342754,1.745401,0.846825,4.229804000000001,0.2,0.08,FRA1,Testing,2025,0.367768947748538,0.3284483186251998,0.3461781080881448
825,Lee Kang-In,PSG,PSG,"RWF, RCMF, CF",RWF,11,24.0,25000000,2028-06-30,30,1796,Korea Republic,Korea Republic,left,173,66,no,3.81,2.555544,9.173472,5.967,4.208568,0.17,0.26,FRA1,Testing,2025,0.6756025652782213,0.6312053548266614,0.6523775430935725
826,O. Sahraoui,Lille,Lille,"LAMF, LW, LWF",LAMF,10,23.0,8500000,2029-06-30,30,1457,Norway,"Norway, Morocco",right,170,65,no,4.82,2.4087,7.785778000000001,4.698876000000001,4.323305,0.15,0.18,FRA1,Testing,2025,0.6162901431436796,0.5192814793665524,0.5665058428710035
827,A. Sima,Brest,Brest,"LAMF, LWF, CF",LAMF,10,23.0,7500000,2026-06-30,27,1374,Senegal,Senegal,right,188,74,yes,3.86,2.028747,2.355372,1.311686,3.275192,0.4,0.03,FRA1,Testing,2025,0.09095009173822059,0.1021483816638619,0.09387373820113529
828,J. Casimir,Le Havre,Le Havre,"RW, RAMF, CF",RW,10,23.0,3000000,2025-06-30,27,2182,Guadeloupe,"Guadeloupe, France",right,178,74,no,5.9,3.588948,3.01036,1.894589,3.425771999999999,0.15,0.12,FRA1,Testing,2025,0.2904711832917569,0.2918488279781234,0.289060831647116
829,M. Greenwood,Olympique Marseille,Olympique Marseille,"RAMF, CF, RW",RAMF,10,23.0,25000000,2029-06-30,34,3021,England,"England, Jamaica",right,181,80,no,3.28,2.26176,5.240943000000001,4.287368,4.916112000000001,0.59,0.18,FRA1,Testing,2025,0.4295433479877576,0.4179616275257581,0.4220459759940675
830,M. Akliouche,Monaco,Monaco,"RAMF, RW",RAMF,10,23.0,25000000,2028-06-30,32,2656,France,"France, Algeria",left,183,73,no,5.49,3.047637,8.335167,4.508735,4.642785000000001,0.28,0.23,FRA1,Testing,2025,0.6460081531999227,0.6151987944883507,0.6295095350355716
831,S. Nanasi,Strasbourg,Strasbourg,"LW, CF, AMF",LW,10,23.0,8000000,2029-06-30,31,2254,Sweden,"Sweden, Hungary",right,178,71,no,3.71,1.794588,5.9126,3.192237,1.916145,0.2,0.16,FRA1,Testing,2025,0.2872856722542625,0.2928879925737054,0.2879844803079276
832,D. Bakwa,Strasbourg,Strasbourg,"RW, RWB, RAMF",RW,10,22.0,10000000,2027-06-30,30,2693,France,"France, Congo DR",left,180,77,no,4.04,2.038928,5.216036,4.541163,5.815329999999999,0.12,0.21,FRA1,Testing,2025,0.4738126661359158,0.4397776581560079,0.4551865036690868
833,B. Barcola,PSG,PSG,LWF,LWF,11,22.0,50000000,2028-06-30,34,2337,France,"France, Togo",right,182,73,no,4.58,2.428248,4.157751,3.893031999999999,3.504711,0.47,0.26,FRA1,Testing,2025,0.3909058609415064,0.4035348932545668,0.3954352925728333
834,A. Joujou,Le Havre,Le Havre,"LW, LAMF, LWF",LW,10,22.0,0,2025-06-30,26,1091,France,"France, Guadeloupe",right,189,79,yes,6.43,3.379328,3.215988,2.7192,5.033840000000001,0.09,0.16,FRA1,Testing,2025,0.4081267410405707,0.3962184360597005,0.4004021696103184
835,J. Rowe,Olympique Marseille,Olympique Marseille,"LAMF, CF, LW",LAMF,10,22.0,9000000,2025-06-30,28,951,England,England,right,173,65,yes,4.54,2.836288,3.216695999999999,2.176116,7.66647,0.44,0.19,FRA1,Testing,2025,0.3510252265931502,0.3500025650216625,0.3485904937050806
836,R. Cherki,Olympique Lyonnais,Olympique Lyonnais,"RAMF, RW, RWF",RAMF,10,21.0,25000000,2026-06-30,30,2225,France,"France, Algeria",right,177,71,no,2.59,1.293509,10.153686,6.3085,5.582808,0.22,0.35,FRA1,Testing,2025,0.6590510609531524,0.6398487372341333,0.6484117724937027
837,E. Nuamah,Olympique Lyonnais,Olympique Lyonnais,"RAMF, RWF, RW",RAMF,10,21.0,0,,23,1159,Ghana,Ghana,left,178,71,no,6.76,4.502511999999999,3.650178,2.016522,3.726288,0.2,0.1,FRA1,Testing,2025,0.3802934011569243,0.4007922243951956,0.3887379531684148
838,K. Fayad,Montpellier,Montpellier,"LW, LDMF, DMF",LW,10,20.0,5000000,2027-06-30,20,1143,France,"France, Morocco",right,172,61,no,9.53,4.95805,7.481824,3.228015,3.069924,0.09,0.02,FRA1,Testing,2025,0.5788929308182426,0.5973252331307917,0.5868892993609324
839,B. Bouanani,Nice,Nice,"RWF, AMF, CF",RWF,11,20.0,0,2029-06-30,26,1235,France,"France, Algeria",left,172,64,no,4.52,1.678046,4.083024,2.183246,3.350433000000001,0.22,0.1,FRA1,Testing,2025,0.2214798032265277,0.2027242083751343,0.2097687077538391
840,M. Fernandez-Pardo,Lille,Lille,"LAMF, LW, RAMF",LAMF,10,20.0,0,2029-06-30,22,1180,Spain,"Spain, Belgium",right,183,72,no,3.81,2.667409,1.832302,1.296976,3.965031,0.17,0.16,FRA1,Testing,2025,0.1979591947336327,0.1884661858136135,0.1908234530018164
841,E. Ben Seghir,Monaco,Monaco,"LAMF, AMF, LW",LAMF,10,20.0,0,2027-06-30,33,1936,France,"France, Morocco",right,178,72,no,5.67,3.530304,7.993566,5.162999999999999,4.835622,0.33,0.14,FRA1,Testing,2025,0.6813634891435734,0.6285633700596043,0.6539416308893461
842,M. Fofana,Olympique Lyonnais,Olympique Lyonnais,"LAMF, LW, LWF",LAMF,10,20.0,0,2028-06-30,29,1782,Belgium,"Belgium, Guinea",left,169,60,no,4.39,2.271368,3.230456,2.674512,5.254314000000001,0.24,0.12,FRA1,Testing,2025,0.2948843516423577,0.2869692641990585,0.2888269433361631
843,M. Diakhon,Reims,Reims,"LW, LAMF, RW",LW,10,19.0,0,2026-06-30,28,996,France,"France, Senegal",right,180,70,no,3.7,2.621088,1.356576,1.537011,8.043887999999999,0.12,0.08,FRA1,Testing,2025,0.2028094481853128,0.2421856392234554,0.2201950312266745
844,J. López,Paris,Paris,"LW, CF, AMF",LW,10,33.0,300000,2025-06-30,30,1208,France,"France, Algeria",right,173,68,no,4.1,2.530991999999999,4.915245000000001,3.795696,2.085321,0.14,0.1,FRA2,Testing,2025,0.3433839864555545,0.3065511310847381,0.3229685031964883
845,A. Larose,Annecy,Annecy,"RAMF, RWF, RW",RAMF,10,32.0,400000,2026-06-30,34,2438,France,France,left,180,74,no,6.39,3.469473,4.502924,2.178432,5.0933,0.19,0.09,FRA2,Testing,2025,0.378023122406943,0.3887893188755736,0.3815802265763446
846,A. Leautey,Amiens SC,Amiens SC,"LAMF, LW, RAMF",LAMF,10,29.0,1500000,2026-06-30,34,3246,France,France,left,172,68,no,5.35,2.88116,6.762821,3.44064,4.129848,0.16,0.08,FRA2,Testing,2025,0.419800423758294,0.4418795481498911,0.4291544632608295
847,K. Cissé,Red Star,Red Star,"RAMF, RWB, AMF",RAMF,10,28.0,0,2027-06-30,26,1221,France,"France, Senegal",left,170,63,no,5.9,4.202152,2.35944,1.104,4.789588,0.18,0.16,FRA2,Testing,2025,0.3394242398227735,0.3277151571820192,0.3315961174901474
848,K. Zohi,Laval,Laval,"LW, CF, RW",LW,10,28.0,500000,2027-06-30,29,1573,Côte d'Ivoire,"Côte d'Ivoire, Mali",right,180,73,no,6.35,3.548648,5.090385,2.633092,2.401522,0.14,0.07,FRA2,Testing,2025,0.3754039975463064,0.3544379498454319,0.3630402370235197
849,K. Tejan,Dunkerque,Dunkerque,"RW, LW, RWF",RW,10,28.0,350000,2025-06-30,28,1391,Netherlands,Netherlands,left,187,85,no,5.5,3.1703,3.43175,2.520478,3.88143,0.24,0.11,FRA2,Testing,2025,0.3288685072013596,0.3243408121147656,0.3246104522301452
850,A. Ipiélé,Martigues,Martigues,"LW, CF, LAMF",LW,10,27.0,400000,2025-06-30,32,1820,France,"France, Congo",right,180,69,no,5.24,2.524696,4.005655999999999,3.5109,3.36088,0.1,0.15,FRA2,Testing,2025,0.3416378018700808,0.3325997386190951,0.3351556995296435
851,I. Kebbal,Paris,Paris,"RW, AMF, RAMF",RW,10,26.0,3000000,2028-06-30,29,2419,France,"France, Algeria",left,169,60,no,5.36,2.941575,11.903166,8.147789999999999,5.283992,0.2,0.17,FRA2,Testing,2025,0.8769352489279741,0.8112307944628143,0.8436212858061682
852,C. Billemaz,Annecy,Annecy,"LAMF, LWB, LW",LAMF,10,26.0,400000,2025-06-30,27,1848,France,France,left,175,70,no,7.35,3.312336,5.990087999999999,4.039528000000001,1.12015,0.14,0.12,FRA2,Testing,2025,0.4831683536222663,0.4700098649017523,0.4750390690053711
853,A. Jallow,Metz,Metz,"RW, RAMF",RW,10,26.0,2000000,2025-06-30,30,1855,Gambia,Gambia,left,166,62,no,4.51,2.235468,5.530261,3.447493,3.53962,0.19,0.06,FRA2,Testing,2025,0.3464397562824511,0.3394569339702167,0.3410025382396851
854,R. Ghrieb,Guingamp,Guingamp,RW,RW,10,26.0,500000,2025-06-30,29,1580,France,"France, Algeria",left,180,81,no,6.15,3.813558,6.838454,5.180318,4.212702,0.33,0.22,FRA2,Testing,2025,0.6474086042591292,0.6420120171159394,0.6436581481686644
855,A. Sagna,Guingamp,Guingamp,"RW, RAMF, CF",RW,10,25.0,800000,2026-06-30,22,1036,Senegal,Senegal,right,172,63,no,4.95,2.432361,5.383432,3.820493,2.865219,0.22,0.06,FRA2,Testing,2025,0.3730617690552857,0.3541765682647668,0.3617345767942761
856,M. Robin,Martigues,Martigues,"RW, RCMF, LCMF",RW,10,25.0,300000,2025-06-30,31,2833,France,France,right,186,78,no,7.31,3.587808,8.990273,4.671472,2.44419,0.09,0.03,FRA2,Testing,2025,0.6143584110173966,0.5885707344063938,0.6002843413355056
857,K. Diawara,Pau,Pau,"RAMF, CF, LW",RAMF,10,25.0,400000,2026-06-30,29,1585,France,"France, Guinea",right,180,68,yes,4.09,2.15969,3.461379,2.1584,4.032878999999999,0.26,0.19,FRA2,Testing,2025,0.2580479308256406,0.2565370982416501,0.2550930446300745
858,R. Saïd,Troyes,Troyes,"LW, LAMF",LW,10,25.0,1200000,2027-06-30,33,2697,Comoros,"Comoros, France",right,178,73,no,4.34,2.136654,3.737136,3.469343,4.43975,0.33,0.08,FRA2,Testing,2025,0.3196021409020568,0.3075562603779389,0.3115464193379091
859,M. Sellouki,Laval,Laval,"RW, RCMF, AMF",RW,10,25.0,300000,2027-06-30,33,2438,France,"France, Morocco",right,177,67,no,6.39,3.506622,6.347754,3.02867,3.579144,0.29,0.15,FRA2,Testing,2025,0.4645237242845006,0.4690745877447812,0.4652201235801315
860,B. Brahimi,Caen,Caen,"RW, RAMF, AMF",RW,10,25.0,900000,2027-06-30,30,2215,France,"France, Morocco",left,177,70,no,4.02,2.277191,7.230151999999999,5.082432,4.833376,0.15,0.23,FRA2,Testing,2025,0.5704744047521363,0.5252255081416933,0.5465109495940772
861,G. Kyeremeh,Caen,Caen,"RW, CF, RAMF",RW,10,24.0,1200000,2025-06-30,31,1892,France,"France, Ghana",right,175,60,no,4.38,2.568015,2.851872,1.998946,4.802584,0.12,0.12,FRA2,Testing,2025,0.2495373674528707,0.244564750572553,0.2448212598427369
862,L. Joseph,Ferencváros,Grenoble,"RW, RAMF, RWF",RW,10,24.0,700000,2025-06-30,15,1216,France,"France, Haiti",right,183,73,no,6.14,2.88454,2.888172,2.440625,4.293584,0.16,0.05,FRA2,Testing,2025,0.2993056657075723,0.289237880478907,0.2921818143604188
863,A. Boutrah,Bastia,Bastia,"LAMF, LW, AMF",LAMF,10,24.0,600000,2028-06-30,33,2790,France,"France, Morocco",right,171,60,no,3.84,1.775466,5.448202,3.13039,4.936974,0.21,0.16,FRA2,Testing,2025,0.3278551980605045,0.3393595792808731,0.331633919274914
864,J. Ponceau,Lorient,Lorient,"LW, LCMF, RCMF",LW,10,24.0,3500000,2025-06-30,30,2271,Angola,"Angola, France",right,170,60,no,5.39,3.091165,10.142496,5.86873,2.337075,0.16,0.13,FRA2,Testing,2025,0.6743972258593037,0.6385338283081057,0.6554481767152162
865,M. Camara,Laval,Laval,"LW, CF, LAMF",LW,10,24.0,0,2027-06-30,28,1847,France,"France, Mali",right,184,75,no,3.85,2.336736,3.312908999999999,1.900388,2.922885,0.25,0.05,FRA2,Testing,2025,0.1771062588233673,0.178007026945821,0.1751210414576997
866,O. Mendy,Martigues,Martigues,"LW, CF, RW",LW,10,24.0,100000,2025-06-30,29,1850,France,"France, Senegal",right,180,72,no,6.66,3.16043,2.289474,2.044,4.912524,0.26,0.05,FRA2,Testing,2025,0.2950999848367293,0.2950215524016027,0.2929731464346462
867,M. Bangré,Pau,Pau,"RW, RCMF, RAMF",RW,10,23.0,800000,2027-06-30,24,1125,France,"France, Burkina Faso",left,173,72,yes,4.88,3.040128,5.27976,2.640072,3.360168,0.19,0.03,FRA2,Testing,2025,0.3279531120018862,0.3105985423820313,0.3172599160021257
868,P. Katseris,Lorient,Lorient,RW,RW,10,23.0,2500000,2028-06-30,22,1291,Greece,Greece,right,175,70,no,6.27,2.998359,3.068136,3.483194,3.55416,0.25,0.21,FRA2,Testing,2025,0.4313857838230851,0.4138910777144119,0.4209286198137597
869,N. Kandil,Amiens SC,Amiens SC,"RAMF, RW, LAMF",RAMF,10,23.0,0,2027-06-30,24,1930,France,"France, Morocco",left,167,63,no,6.02,3.59352,8.067001,5.359635000000001,4.523256,0.21,0.11,FRA2,Testing,2025,0.700606859652901,0.642188838086563,0.6704247193997823
870,J. Olaitan,Grenoble,Grenoble,"LW, CF",LW,10,23.0,0,2027-06-30,24,1380,Benin,"Benin, Nigeria",right,174,66,no,4.76,3.261,4.497379,3.585837,4.500122,0.21,0.14,FRA2,Testing,2025,0.4672453436381563,0.4254406129182548,0.4447033664794729
871,M. Rivera,Dunkerque,Dunkerque,"LW, LWF",LW,10,23.0,300000,2026-06-30,31,2070,France,France,right,168,64,no,4.74,2.91076,4.214700000000001,2.739573,3.520741,0.19,0.08,FRA2,Testing,2025,0.3267477713911699,0.2949105595894318,0.3087882401750388
872,M. Douane,Clermont,Clermont,"LW, LAMF, LWF",LW,10,22.0,200000,2026-06-30,33,2531,France,"France, Algeria",right,175,72,no,4.44,1.88178,4.942080000000001,3.127086,4.445171999999999,0.17,0.07,FRA2,Testing,2025,0.3063247766340241,0.3005488760085741,0.3013740091740071
873,T. Le Bris,Guingamp,Guingamp,"RW, LW, LCMF",RW,10,22.0,2000000,2027-06-30,22,1067,France,France,right,170,60,yes,7.68,3.541824,5.396566,2.785662,1.68498,0.23,0.11,FRA2,Testing,2025,0.4241321173858856,0.4172448660354668,0.418972906164269
