Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
16,J. Mišić,Dinamo Zagreb,Dinamo Zagreb,"DMF, LDMF, LCMF",DMF,7,29,0,2026-06-30,32,2903,Croatia,Croatia,right,187,82,no,9.98,4.308968999999999,13.20752,8.959434,1.49,1.645805,0.71379,1.58,7.9659,CRO,Testing,2024,1.0,1.0,1.0
17,F. Krovinović,Hajduk Split,Hajduk Split,"LDMF, AMF, LCMF",LDMF,7,28,0,2027-05-31,36,2997,Croatia,Croatia,right,175,70,no,7.21,1.650138,14.056,6.277903999999999,1.41,1.529898,0.570024,1.35,8.077846,CRO,Testing,2024,0.4472838855092807,0.4247720561043189,0.4360279708067998
18,D. Nejašmić,Osijek,Osijek,"DMF, RDMF, RCMF",DMF,7,25,0,2025-06-30,37,3144,Croatia,Croatia,right,183,74,no,10.71,3.78072,9.07632,5.896560000000001,2.18,2.92045,1.058033,1.03,5.956587,CRO,Testing,2024,0.8683274932947624,0.8515836001420247,0.8599555467183936
19,M. Marić,Lokomotiva Zagreb,Lokomotiva Zagreb,"LDMF, LCMF",LDMF,7,26,0,2025-06-15,35,3356,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,180,70,no,8.82,2.572372,11.910336,5.093064,1.1,1.449522,0.67078,1.02,5.604484,CRO,Testing,2024,0.5565798682220257,0.5701397597359125,0.5633598139789691
0,J. Hora,Dukla Praha,Dukla Praha,"DMF, LDMF, LCMF",DMF,7,33,0,2024-06-30,11,939,Czech Republic,Czech Republic,right,176,65,no,8.53,5.465064,12.366788,8.341776,1.05,0.4796029999999999,0.1,0.48,7.187602000000001,CZH,Testing,2024,0.7992915817581135,0.8965469205275312,0.8479192511428224
1,V. Kubista,Mladá Boleslav,Mladá Boleslav,"LDMF, RDMF, LCMF",LDMF,7,31,0,2024-06-30,21,972,Czech Republic,Czech Republic,right,192,90,no,9.91,1.481207,5.555408,2.965074,0.93,1.11226,0.55718,0.56,2.686045,CZH,Testing,2024,0.4035236590665673,0.3900192529540101,0.3967714560102887
2,D. Darmovzal,Pardubice,Pardubice,"DMF, RCMF, LCMF",DMF,7,23,0,2026-06-30,16,1056,Czech Republic,Czech Republic,right,184,72,no,8.35,1.365,6.392122,2.985405,1.53,1.620877,0.76875,1.11,2.729958,CZH,Testing,2024,0.0,0.0,0.0
3,M. Matějovský,Mladá Boleslav,Mladá Boleslav,"LDMF, RDMF",LDMF,7,42,0,2024-06-30,26,1557,Czech Republic,Czech Republic,right,181,77,no,8.09,3.525,10.458752,7.284511999999999,2.25,2.545,0.9226089999999999,1.33,5.490711,CZH,Testing,2024,0.6701203907783058,0.704877544215672,0.6874989674969889
4,D. Ventúra,Sigma Olomouc,Sigma Olomouc,"DMF, RCMF, LCMF",DMF,7,28,0,2024-06-30,28,1699,Slovakia,Slovakia,right,182,77,no,11.23,2.91168,9.42655,4.13489,0.32,0.637252,0.052,0.26,3.390249,CZH,Testing,2024,0.723664820119308,0.8403772533339277,0.7820210367266178
5,K. Vacek,Pardubice,Pardubice,"DMF, LCMF",DMF,7,37,0,2024-06-30,24,1703,Czech Republic,Czech Republic,right,183,76,no,7.82,1.376281,8.718937,3.647238,0.79,1.108884,0.4246259999999999,0.48,3.436755,CZH,Testing,2024,0.004581064017306152,0.04341449325985822,0.02399777863858218
6,A. Bužek,Zlín,Zlín,"RDMF, LCMF, RCMF",RDMF,7,19,0,2026-06-30,27,2052,Czech Republic,Czech Republic,,180,67,no,10.18,1.49,5.657407000000001,2.588006,0.88,1.578668,0.4804869999999999,0.57,2.717552,CZH,Testing,2024,0.4356310142051095,0.4469583850784333,0.4412946996417714
7,B. Sakala,Mladá Boleslav,Mladá Boleslav,"RDMF, RCMF, LDMF",RDMF,7,27,0,2025-06-30,28,2342,Zambia,Zambia,right,185,79,no,9.88,1.150812,6.49446,2.57466,0.54,1.075448,0.458835,0.27,2.229498,CZH,Testing,2024,0.3872023317512541,0.3672959739319445,0.3772491528415993
8,T. Rigo,Baník Ostrava,Baník Ostrava,"LDMF, LCMF, RDMF",LDMF,7,21,0,,31,2464,Czech Republic,Czech Republic,right,184,76,no,8.55,3.143125,11.763752,6.830667999999999,2.59,2.04714,1.240062,1.72,7.01575,CZH,Testing,2024,0.6685124969778583,0.6914098657006615,0.6799611813392599
9,J. Boula,Baník Ostrava,Baník Ostrava,"RDMF, DMF, RCMF",RDMF,7,25,0,2027-06-30,32,2800,Czech Republic,Czech Republic,right,180,77,no,10.58,2.50585,12.279272,6.27,1.32,2.21584,0.6739919999999999,1.13,5.627979999999999,CZH,Testing,2024,1.0,1.0,1.0
10,M. Čermák,České Budějovice,České Budějovice,"DMF, RDMF, RCMF",DMF,7,25,0,2025-06-30,33,2874,Czech Republic,Czech Republic,left,177,77,no,7.45,1.66002,6.79817,2.975643,1.75,2.191118,1.00296,0.44,2.693682000000001,CZH,Testing,2024,0.007991237251929253,0.01586814358966999,0.01192969042079962
0,W. Clem,København,København,"DMF, RCMF",DMF,7,19,0,2027-06-30,23,1507,Denmark,"Denmark, Norway",right,178,74,no,9.62,1.494639,7.885836,3.818607,0.42,0.48,0.06,0.42,4.537575,DEN,Testing,2024,0.2295580967150563,0.1851217572894112,0.2073399270022337
1,A. Manneh,OB,OB,"LDMF, RDMF, RCMF",LDMF,7,26,0,2025-06-30,23,1761,Gambia,Gambia,left,170,61,no,9.1,3.22235,13.136765,6.492298999999999,1.23,1.432474,0.769596,1.74,7.151056,DEN,Testing,2024,0.7670796197180655,0.7956095365280829,0.7813445781230741
2,J. Grønning,Viborg,Viborg,"DMF, LCMF",DMF,7,33,0,2026-06-30,27,1881,Denmark,Denmark,right,182,67,no,13.01,2.442048,9.715133999999999,3.924879,0.43,1.342184,0.240885,0.33,4.067475,DEN,Testing,2024,0.6419186561534591,0.7287363774497723,0.6853275168016156
3,J. Mbom,Viborg,Viborg,"DMF, RCMF, LCMF",DMF,7,24,0,2026-06-30,24,1916,Germany,"Germany, Cameroon",right,183,80,no,8.83,2.068313,6.24616,3.991241,0.75,2.017575,0.378196,0.66,3.52335,DEN,Testing,2024,0.0,0.0,0.0
4,N. Poulsen,AGF,AGF,"DMF, LCMF, RCMF",DMF,7,30,0,2024-06-30,26,2193,Denmark,Denmark,right,176,79,no,9.48,2.791156,11.535202,4.804774,0.9,1.39581,0.285405,0.12,4.307072,DEN,Testing,2024,0.4782431021858208,0.4524401775237757,0.4653416398547982
5,J. Gemmer,Hvidovre,Hvidovre,DMF,DMF,7,28,0,2024-06-30,29,2243,Denmark,Denmark,right,183,76,no,9.63,2.405225,9.308016,3.933868,0.96,1.884423,0.47996,0.72,4.29345,DEN,Testing,2024,0.3534758021402604,0.3347778403233442,0.3441268212318023
6,R. Falk,København,København,"DMF, LCMF",DMF,7,32,0,2025-06-30,31,2454,Denmark,Denmark,right,177,65,no,7.04,1.35674,13.753553,5.539752,1.39,2.015192,0.9167399999999999,1.17,6.340368,DEN,Testing,2024,0.3338745477348219,0.2637711946869456,0.2988228712108837
7,M. Rømer,Lyngby,Lyngby,"DMF, RCMF, LCMF",DMF,7,32,0,2025-06-30,31,2609,Denmark,Denmark,right,181,80,no,7.73,4.347634999999999,10.661856,6.585348,1.38,1.6905,0.5172,0.31,5.795128999999999,DEN,Testing,2024,0.721514595747574,0.6727261186440606,0.6971203571958173
8,J. Tverskov,Nordsjælland,Nordsjælland,"DMF, RDMF",DMF,7,31,0,2025-06-30,33,3076,Denmark,Denmark,right,188,85,no,9.71,3.394116,15.4224,6.495775,1.38,1.87074,0.556452,0.53,6.528319999999999,DEN,Testing,2024,1.0,1.0,1.0
9,M. Brink,Silkeborg,Silkeborg,DMF,DMF,7,26,0,2025-06-30,33,3169,Denmark,Denmark,right,174,73,no,6.67,2.81394,21.9261,7.128329000000001,0.68,0.9107550000000001,0.425,0.65,7.35196,DEN,Testing,2024,0.767274734256708,0.7839624064616574,0.7756185703591826
0,S. Sánchez,Imbabura,Imbabura,"RDMF, LDMF, LCMF",RDMF,7,22,0,,12,917,United States,United States,right,0,0,yes,4.22,1.863216,7.75656,3.929343,0.29,1.47,0.2957339999999999,0.79,3.826875,ECU,Testing,2024,0.0,0.0,0.0
1,K. Moreno,Deportivo Cuenca,Deportivo Cuenca,"RDMF, LDMF",RDMF,7,24,250000,2025-06-30,14,1124,Colombia,Colombia,right,186,83,no,10.25,2.959872,11.607375,5.607178999999999,0.72,1.76,0.56,0.48,5.366980000000001,ECU,Testing,2024,0.8903934852879882,0.9463542689800392,0.9183738771340137
2,P. Mercado,Independiente del Valle,Independiente del Valle,"DMF, LDMF, LCMF",DMF,7,21,0,2025-12-31,21,1196,Ecuador,Ecuador,right,175,70,no,7.0,1.277696,5.795075000000001,2.486376,1.13,1.2784,0.376908,0.53,2.938113,ECU,Testing,2024,0.09860826044014642,0.1001976554043912,0.09940295792226882
3,D. Arroyo,Barcelona,Barcelona,"LDMF, LCMF, RDMF",LDMF,7,32,600000,2026-12-31,24,1198,Ecuador,Ecuador,right,179,69,no,11.04,4.13511,15.325713,7.133490000000002,0.38,1.425,0.15,0.45,7.8876,ECU,Testing,2024,1.0,1.0,1.0
4,F. Gaibor,Barcelona,Barcelona,"RDMF, LCMF, LDMF",RDMF,7,33,650000,2024-12-31,22,1269,Ecuador,Ecuador,right,179,75,no,6.38,2.764975,13.122486,7.66038,1.42,2.412544,0.640574,0.92,7.305501,ECU,Testing,2024,0.5881047187710191,0.5797704141905491,0.5839375664807841
5,L. Caicedo Piyajo,Cumbayá,Cumbayá,"DMF, LDMF, LCMF",DMF,7,29,0,,20,1366,Ecuador,Ecuador,,0,0,no,8.3,1.053228,11.197964,3.752658,1.12,1.9122,0.723501,0.46,4.022584,ECU,Testing,2024,0.4047101885182123,0.4302678811124817,0.417489034815347
6,R. Melo,Atlético Tucumán,Deportivo Cuenca,"LDMF, LCMF, DMF",LDMF,7,28,400000,2025-12-31,14,1404,Argentina,Argentina,right,185,82,yes,9.17,3.3973,11.15169,6.859965,0.77,2.178995,0.63894,0.71,5.965386000000001,ECU,Testing,2024,0.8984127475421035,0.8906320664662613,0.8945224070041824
7,Leonai,Barcelona,Barcelona,"LDMF, RDMF",LDMF,7,29,1200000,2026-12-31,21,1411,Brazil,Brazil,right,174,73,no,9.63,0.95682,7.783776,3.631778000000001,1.47,3.06125,1.020946,0.83,4.148104,ECU,Testing,2024,0.4841138330474206,0.5105978381078163,0.4973558355776185
8,É. Vega,Técnico Universitario,Técnico Universitario,DMF,DMF,7,34,300000,2024-12-31,21,1449,Ecuador,Ecuador,left,169,69,no,6.89,1.306592,8.38449,3.913,0.93,1.927497,0.6214410000000001,0.87,4.222338,ECU,Testing,2024,0.1736760233772696,0.2143404170449707,0.1940082202111201
9,E. Pepinós,Imbabura,Imbabura,"RDMF, RCMF, LB",RDMF,7,23,0,,17,1543,Ecuador,Ecuador,unknown,0,0,no,8.69,1.926926,9.096407999999998,3.847507999999999,1.34,1.748521,0.6435,0.93,4.198981,ECU,Testing,2024,0.5314101802710145,0.5254510432589691,0.5284306117649917
10,R. Caicedo,Imbabura,Imbabura,"DMF, LDMF, RCMF",DMF,7,29,0,,23,1635,Ecuador,Ecuador,unknown,0,0,no,6.66,2.639813,9.855794000000001,5.06396,0.99,2.36691,0.7180399999999999,1.05,5.507253,ECU,Testing,2024,0.3782375051981085,0.3862049301642909,0.3822212176811997
11,C. Erbes,Emelec,Emelec,"DMF, RDMF, LCMF",DMF,7,34,275000,2024-12-31,20,1726,Argentina,Argentina,right,173,69,no,9.86,2.50157,11.259271,5.054926,0.78,1.4088,0.6809000000000001,1.25,5.367852,ECU,Testing,2024,0.7474868790970634,0.8203171466984188,0.783902012897741
12,B. Corozo,Deportivo Cuenca,Deportivo Cuenca,"RDMF, RCMF, LDMF",RDMF,7,24,0,,22,1731,Ecuador,Ecuador,left,175,69,no,6.29,1.30103,6.8598,2.806713,1.04,2.443134,0.885162,0.88,3.377070000000001,ECU,Testing,2024,0.03497573775728421,0.04741505654175021,0.04119539714951721
13,F. Martínez,Universidad Católica,Universidad Católica,"LDMF, DMF, LCMF",LDMF,7,39,150000,2024-12-31,26,1993,Argentina,"Argentina, Ecuador",right,179,75,no,5.96,5.55291,19.508176,10.298034,1.35,1.446747,0.498267,1.45,9.482668,ECU,Testing,2024,0.8392352947582064,0.915029810012589,0.8771325523853977
14,C. Zabala,Independiente del Valle,Independiente del Valle,"LDMF, RDMF, RCMF",LDMF,7,26,600000,,29,2137,Argentina,Argentina,right,187,72,no,7.66,1.98063,12.507,6.107659999999999,2.11,1.768644,0.8003619999999999,1.6,6.319887,ECU,Testing,2024,0.5908776889514534,0.5872036314446047,0.5890406601980291
15,J. Trindade,Barcelona,Barcelona,"RDMF, LDMF, DMF",RDMF,7,31,1000000,2027-06-30,26,2278,Uruguay,Uruguay,right,176,74,no,7.23,2.804904,12.167904,6.081626,0.43,0.9480000000000001,0.159992,0.4,5.454513,ECU,Testing,2024,0.5561986689346591,0.5348667415425943,0.5455327052386267
16,E. Piovi,LDU Quito,LDU Quito,"DMF, RCMF, RDMF",DMF,7,32,1200000,2025-12-31,27,2466,Argentina,"Argentina, Spain",right,168,68,no,7.48,4.196715,12.302177,8.137744,1.68,1.568882,0.767871,1.09,6.933205,ECU,Testing,2024,0.8481344207489158,0.8513713038615331,0.8497528623052244
17,J. Paredes,Cumbayá,Cumbayá,"RDMF, RCMF",RDMF,7,37,150000,2024-12-31,28,2478,Ecuador,Ecuador,right,179,72,no,6.1,3.197652,10.170675,5.887455,1.13,3.450981,0.9425,0.58,5.33533,ECU,Testing,2024,0.4041924086990106,0.3870445048494899,0.3956184567742503
18,J. Ortiz,Independiente del Valle,Independiente del Valle,"DMF, RDMF, LDMF",DMF,7,28,2000000,2027-12-31,28,2617,Ecuador,Ecuador,right,177,70,no,6.22,2.236992,10.659654,5.226304,0.96,2.442699,0.6171840000000001,1.24,6.948677999999998,ECU,Testing,2024,0.2872265683227319,0.3225377643199405,0.3048821663213362
19,K. Minda,Universidad Católica,Universidad Católica,"RDMF, RCB, DMF",RDMF,7,26,1200000,2024-12-31,28,2648,Ecuador,Ecuador,right,176,70,no,5.51,2.106772,10.981932,4.381362,0.34,0.306636,0.1,0.54,4.080034,ECU,Testing,2024,0.05948295361591037,0.08726025030891764,0.073371601962414
0,O. Skipp,Tottenham Hotspur,Tottenham Hotspur,"RDMF, RCMF",RDMF,7,23,0,2027-06-30,22,974,England,England,right,175,70,no,8.5,1.202574,7.763774999999999,3.050528,1.02,1.57149,0.7360000000000001,0.65,4.06176,ENG1,Testing,2024,0.2042390109002474,0.2007809123878027,0.202509961644025
1,T. Partey,Arsenal,Arsenal,"DMF, RB, RCMF",DMF,7,30,0,2025-06-30,15,986,Ghana,Ghana,right,185,77,no,7.94,2.189396,13.324542,6.111908,1.37,1.919057,0.7323259999999999,1.55,8.857869,ENG1,Testing,2024,0.539170678273964,0.5035185014695769,0.5213445898717705
2,Matheus Nunes,Manchester City,Manchester City,"RDMF, LDMF, RCMF",RDMF,7,25,0,2028-06-30,20,1006,Brazil,"Brazil, Portugal",right,183,78,no,5.73,0.536408,8.2314,3.487032,4.12,4.922142,2.4129,2.86,2.594879999999999,ENG1,Testing,2024,0.006990148417882536,0.007561464507426896,0.007275806462654716
3,O. Arblaster,Sheffield United,Sheffield United,"DMF, RCMF",DMF,7,20,0,,12,1047,England,England,right,178,69,no,7.39,1.205,8.168595,3.178584,1.29,2.406222,1.115902,1.2,3.005555000000001,ENG1,Testing,2024,0.08846078355248801,0.1076395140434013,0.09805014879794463
4,S. Amrabat,Manchester United,Manchester United,"LDMF, RCMF, DMF",LDMF,7,27,0,2025-06-30,21,1081,Netherlands,"Netherlands, Morocco",right,183,82,yes,9.32,2.5,11.155897,3.914262,1.08,1.5808,0.67,0.67,5.414049,ENG1,Testing,2024,0.450411026304048,0.4418173395680088,0.4461141829360284
5,C. Doucouré,Crystal Palace,Crystal Palace,"RDMF, RCMF",RDMF,7,24,0,2029-06-30,12,1089,Mali,Mali,right,180,73,no,9.34,0.661292,10.000665,4.130604,0.99,1.156551,0.661292,0.74,3.302268,ENG1,Testing,2024,0.3370959180493439,0.3343310542505222,0.3357134861499331
6,I. Sangaré,Nottingham Forest,Nottingham Forest,"LDMF, RCMF",LDMF,7,26,0,2028-06-30,17,1139,Côte d'Ivoire,Côte d'Ivoire,right,191,77,no,10.9,1.582258,6.874413,2.528825,0.4,1.659,0.23573,0.32,3.084585,ENG1,Testing,2024,0.4298096428672587,0.4226157621426823,0.4262127025049705
7,R. Bentancur,Tottenham Hotspur,Tottenham Hotspur,"LDMF, DMF, RDMF",LDMF,7,26,0,2026-06-30,23,1146,Uruguay,Uruguay,right,187,73,no,7.7,1.023012,11.85994,4.793568,1.81,2.747745,1.17854,1.1,5.339357,ENG1,Testing,2024,0.2790592970574213,0.2886254470284996,0.2838423720429605
8,Jorginho,Arsenal,Arsenal,"DMF, RCMF",DMF,7,32,0,2025-06-30,25,1173,Brazil,"Brazil, Italy",right,178,68,no,8.59,4.449252,15.64863,7.516404,0.54,1.23,0.0,0.84,8.441329000000001,ENG1,Testing,2024,0.7428441303241891,0.7688442629172916,0.7558441966207403
9,C. Eriksen,Manchester United,Manchester United,"LDMF, LCMF",LDMF,7,32,0,2025-06-30,23,1334,Denmark,Denmark,right,181,76,no,8.1,2.024946,9.043491999999999,5.058686,1.21,0.606,0.201442,0.88,5.25966,ENG1,Testing,2024,0.3501216391011712,0.299977851938818,0.3250497455199945
10,S. Lukić,Fulham,Fulham,"RDMF, LDMF, RCMF",RDMF,7,27,0,2027-06-30,25,1356,Serbia,Serbia,right,183,77,no,9.82,0.6625,6.437651,2.0584,0.8,1.325,0.265,0.6,2.519605,ENG1,Testing,2024,0.2371361830048389,0.2208024085507489,0.2289692957777939
11,H. Reed,Fulham,Fulham,"RDMF, RCMF",RDMF,7,29,0,2027-06-30,28,1539,England,England,right,181,72,no,8.25,1.22778,7.545729,3.160158,0.7,0.8196770000000001,0.232704,0.41,3.275118,ENG1,Testing,2024,0.1559341180788073,0.1489033718038025,0.1524187449413049
12,P. Højbjerg,Tottenham Hotspur,Tottenham Hotspur,"LDMF, RDMF, DMF",LDMF,7,28,0,2025-06-30,36,1609,Denmark,"Denmark, France",right,187,84,no,10.4,3.86008,22.09662,8.448704,1.45,2.293045,0.84,0.67,9.672469999999999,ENG1,Testing,2024,1.0,1.0,1.0
13,N. Domínguez,Nottingham Forest,Nottingham Forest,"LDMF, RDMF, LCMF",LDMF,7,25,15000000,2024-06-30,26,1651,Argentina,"Argentina, Italy",right,179,73,no,12.27,1.634574,11.122935,4.090228,1.36,1.251709,0.489375,0.93,4.08961,ENG1,Testing,2024,0.6031742315054267,0.6363255247572612,0.619749878131344
14,O. Norwood,Sheffield United,Sheffield United,"DMF, LCMF, RCMF",DMF,7,33,0,2024-06-30,27,1710,England,"England, Northern Ireland",right,180,75,no,9.95,4.475743,10.839608,6.576960000000001,0.63,0.418834,0.055,0.16,5.314797,ENG1,Testing,2024,0.7976683353019085,0.7368434920556635,0.767255913678786
15,M. Kovačić,Manchester City,Manchester City,"LDMF, LCMF, RDMF",LDMF,7,30,0,2027-06-30,31,1771,Croatia,Croatia,right,177,80,no,6.05,0.7645620000000001,13.76799,5.18721,2.08,2.4918,1.425536,2.08,7.117216,ENG1,Testing,2024,0.2966333062174934,0.243249170731363,0.2699412384744282
16,O. Mangala,Olympique Lyonnais,Olympique Lyonnais,"DMF, LCMF, RDMF",DMF,7,26,0,2026-06-30,21,1820,Belgium,"Belgium, Congo DR",right,178,80,yes,8.41,0.8905559999999998,6.67467,2.223648,1.53,2.27416,1.238676,0.4,2.223648,ENG1,Testing,2024,0.08293262214520941,0.09331244753157257,0.088122534838391
17,T. Cairney,Fulham,Fulham,"LDMF, LCMF, AMF",LDMF,7,33,0,2025-06-30,35,1836,England,"England, Scotland",left,186,84,no,5.1,1.863216,12.7494,4.654089,2.3,2.988728,1.174776,1.52,5.145049,ENG1,Testing,2024,0.2328999329708272,0.1820175211945799,0.2074587270827035
18,W. Endo,Liverpool,Liverpool,DMF,DMF,7,31,0,2027-06-30,29,1950,Japan,Japan,right,178,77,no,10.94,1.662,12.787428,5.355251999999999,0.88,2.351184,0.5980000000000001,0.46,6.87372,ENG1,Testing,2024,0.7505443689602245,0.6983453757007524,0.7244448723304884
19,Danilo,Nottingham Forest,Nottingham Forest,"LDMF, LCMF",LDMF,7,23,0,2029-06-30,29,1998,Brazil,Brazil,left,176,69,no,8.47,1.487513,7.113831999999999,3.107954,1.44,1.62,0.990054,0.54,3.964092,ENG1,Testing,2024,0.1874571252951858,0.2066933358212575,0.1970752305582217
20,K. Mainoo,Manchester United,Manchester United,"RDMF, LDMF, LCMF",RDMF,7,19,0,2027-06-30,24,2072,England,"England, Ghana",right,175,65,no,8.56,0.9135,7.295552000000002,2.390857,1.78,2.865634,1.303745,0.83,2.997918,ENG1,Testing,2024,0.1462498374365219,0.1503945024918871,0.1483221699642045
21,S. McTominay,Manchester United,Manchester United,"RDMF, AMF",RDMF,7,27,0,2025-06-30,33,2228,England,"England, Scotland",right,193,88,no,7.55,0.726477,4.891111,1.613022,1.29,1.816812,0.5248349999999999,0.97,2.38497,ENG1,Testing,2024,0.0,0.0,0.0
22,Casemiro,Manchester United,Manchester United,"DMF, RDMF, RCB",DMF,7,32,0,2026-06-30,26,2294,Brazil,"Brazil, Spain",right,185,84,no,13.89,4.003164,15.341067,7.375872,1.18,0.8648039999999999,0.3525,0.24,6.28111,ENG1,Testing,2024,0.9746493375962484,0.9677104652225474,0.9711799014093979
23,P. Sarr,Tottenham Hotspur,Tottenham Hotspur,"RDMF, RCMF",RDMF,7,21,0,2030-06-30,35,2303,Senegal,Senegal,right,184,70,no,4.96,0.7422500000000001,10.117905,4.2192,1.88,2.072087999999999,0.81852,1.37,4.457668,ENG1,Testing,2024,0.07958921820910997,0.07209694183481834,0.07584308002196416
24,Y. Bissouma,Tottenham Hotspur,Tottenham Hotspur,"LDMF, DMF, RDMF",LDMF,7,27,0,2026-06-30,29,2354,Côte d'Ivoire,"Côte d'Ivoire, Mali",right,182,80,no,9.56,1.379052,15.177312,4.54939,1.8,3.439061999999999,1.377074,1.41,6.270785999999999,ENG1,Testing,2024,0.535164905752562,0.504467937792063,0.5198164217723125
25,B. Gilmour,Brighton,Brighton,"LDMF, RCMF, LCMF",LDMF,7,22,0,2026-06-30,30,2386,Scotland,Scotland,right,170,66,no,4.87,2.75215,14.299656,6.152045,1.17,1.20524,0.3782759999999999,1.62,7.390869,ENG1,Testing,2024,0.4721388507860911,0.3988473282810326,0.4354930895335619
26,R. Yates,Nottingham Forest,Nottingham Forest,"RDMF, RCMF",RDMF,7,26,0,2025-06-30,36,2404,England,England,right,190,87,no,10.78,0.85932,6.252479999999999,2.09601,0.52,2.283354,0.149985,0.64,2.318216,ENG1,Testing,2024,0.3919793939374559,0.3543533784443618,0.3731663861909088
27,E. Fernández,Chelsea,Chelsea,"LDMF, LCMF, RDMF",LDMF,7,23,0,2032-06-30,29,2592,Argentina,Argentina,right,178,78,no,6.67,4.516013,14.827068,6.90654,2.47,2.673468,1.07707,1.6,7.25967,ENG1,Testing,2024,0.6274666077069444,0.6120209512641663,0.6197437794855554
28,E. Álvarez,West Ham United,West Ham United,"LDMF, RDMF, RCMF",LDMF,7,26,0,2028-06-30,31,2642,Mexico,Mexico,right,187,73,no,12.84,1.773846,9.026934,2.689826,0.89,1.73788,0.7162050000000001,0.85,3.407219999999999,ENG1,Testing,2024,0.5281524061918159,0.5454724034558655,0.5368124048238407
29,C. Nørgaard,Brentford,Brentford,DMF,DMF,7,30,0,2025-06-30,31,2796,Denmark,Denmark,right,187,77,no,11.97,2.6691,11.168685,4.830000000000001,1.22,1.447262,0.48125,0.32,4.535982000000001,ENG1,Testing,2024,0.856195494313954,0.764196064131568,0.810195779222761
30,A. Mac Allister,Liverpool,Liverpool,"DMF, RCMF, LCMF",DMF,7,25,0,2028-06-30,34,2996,Argentina,"Argentina, Italy",right,174,72,no,10.39,1.950084,12.675846,6.398224,1.8,3.035124,0.9300479999999999,1.17,7.20808,ENG1,Testing,2024,0.7915301536671402,0.7390793773545451,0.7653047655108427
31,Vini Souza,Sheffield United,Sheffield United,"DMF, RCMF",DMF,7,24,0,2027-06-30,36,3019,Brazil,Brazil,right,187,80,no,11.36,1.134442,5.934656,2.028159,0.8,1.1936,0.416,0.3,2.1456,ENG1,Testing,2024,0.4162766252806271,0.4079905480957089,0.412133586688168
32,João Palhinha,Fulham,Fulham,"RDMF, LDMF, LCMF",RDMF,7,28,0,2028-06-30,34,3119,Portugal,Portugal,right,190,85,no,13.01,2.685802,8.195846999999999,3.232774,1.24,2.3652,0.805822,0.09,3.522872,ENG1,Testing,2024,0.5954685937053863,0.6559175443974529,0.6256930690514195
33,L. Cook,Bournemouth,Bournemouth,"LDMF, RDMF, RCMF",LDMF,7,27,0,2025-06-30,33,3151,England,England,right,175,71,no,8.65,1.197504,9.027773999999999,4.224216,1.29,1.141946,0.68568,0.86,4.116064,ENG1,Testing,2024,0.2806998149603812,0.2834983511931883,0.2820990830767847
34,T. Souček,West Ham United,West Ham United,"RDMF, RCMF, AMF",RDMF,7,29,0,2027-06-30,37,3215,Czech Republic,Czech Republic,right,192,86,no,8.68,1.201956,5.988088999999999,2.125608,0.62,0.588642,0.112,0.17,2.242494,ENG1,Testing,2024,0.09301716063557414,0.102948556001881,0.09798285831872758
35,Rodri,Manchester City,Manchester City,"RDMF, DMF, LDMF",RDMF,7,27,0,2027-06-30,34,3263,Spain,Spain,right,191,82,no,7.45,6.949488000000001,20.020104,8.549375999999999,2.23,2.70474,1.240797,2.4,11.940926,ENG1,Testing,2024,0.8104266089947207,0.8866451396905907,0.8485358743426556
36,M. Caicedo,Chelsea,Chelsea,"RDMF, DMF, LDMF",RDMF,7,22,0,2031-06-30,36,3267,Ecuador,Ecuador,right,178,71,no,7.99,2.37146,11.103488,4.432288,1.38,2.727788,0.99,0.74,5.345292000000001,ENG1,Testing,2024,0.365741652319124,0.3188283425931878,0.3422849974561559
