Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Passes_Curtos_Médios_Certos,Passes_Longos_Certos,Passes_Progressivos_Certos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
205,Muriel,Náutico,Náutico,GK,GK,0,38,200000,,6,558,Brazil,"Brazil, Germany",left,190,84,no,0.32,12.584376,3.065595,2.581047,73.33,0.0045528,0.97,2.9,-0.7567567567567568,3.723076923076923,BRA3,Testing,2025,0.3410371966965898,0.3931094540301375,0.368710862106118
206,Dalton,Floresta EC,Floresta EC,GK,GK,0,38,50000,,7,701,Brazil,Brazil,right,198,92,no,0.51,3.983056,2.31,2.056,64.29,0.0012125,1.16,0.64,-0.2307692307692308,2.8125,BRA3,Testing,2025,0.274596193934668,0.3176962333376714,0.2974673401592609
207,Diogo Silva,Ponte Preta,Ponte Preta,GK,GK,0,38,150000,,8,796,Brazil,Brazil,right,192,81,no,0.57,11.647104,5.201154,4.747075000000001,75.86,0.0006536000000000001,1.36,1.36,-0.1126760563380282,4.151898734177215,BRA3,Testing,2025,0.4885714004351515,0.5487389649373171,0.5209689354429293
208,Fabrício,Figueirense,Figueirense,GK,GK,0,39,200000,,7,717,Brazil,Brazil,right,192,92,no,0.75,8.538606,4.519587,4.02045,62.96,0.0292698,1.76,1.51,-0.9384615384615385,2.690476190476191,BRA3,Testing,2025,0.3235703517953952,0.3595365840442425,0.3430771590046457
209,Y. Georgiev,Krumovgrad,Krumovgrad,GK,GK,0,36,100000,2025-06-30,37,3590,Bulgaria,Bulgaria,right,186,82,no,0.500005,6.689414999999999,4.334499,3.73606,73.53,0.0002916,2.01,2.11,0.02586206896551724,3.769911504424779,BUL,Testing,2025,0.5302022731668693,0.5918780651252435,0.5635430039413344
210,S. Padt,Ludogorets,Ludogorets,GK,GK,0,34,600000,2026-06-30,19,1758,Netherlands,"Netherlands, Italy",right,192,85,no,0.1,17.869917,5.530525,5.015178000000001,76.74,0.0002812,0.77,0.97,0.07272727272727275,4.313725490196079,BUL,Testing,2025,0.3792810324811521,0.4532913482139665,0.4181432687160858
211,Busatto,CSKA Sofia,CSKA Sofia,GK,GK,0,34,500000,2026-06-30,10,916,Brazil,"Brazil, Italy",right,189,78,no,0.69,16.11462,2.94804,2.163294,77.78,0.006942600000000001,1.57,1.97,0.2476190476190476,4.481012658227848,BUL,Testing,2025,0.651720418907283,0.6840466233789795,0.6708629907209586
212,P. Debarliev,Sportist Svoge,Hebar 1918,GK,GK,0,33,150000,2025-06-30,11,1069,Bulgaria,Bulgaria,right,183,75,no,0.166675,13.80692,3.454594,3.03336,68.66,0.0007254000000000001,1.18,2.19,0.04324324324324325,3.186440677966102,BUL,Testing,2025,0.3532128918916313,0.4068872727573897,0.3817455091803769
213,P. Iliev,Cherno More,Cherno More,GK,GK,0,33,300000,2026-06-30,36,3534,Bulgaria,Bulgaria,right,182,69,no,0.2,9.166671,3.28719,2.828836,72.73,0.0044202,1.04,1.07,-0.1515151515151514,3.684210526315789,BUL,Testing,2025,0.3172708684042967,0.3700403854769772,0.3451886958865009
214,M. Lukov,,Lokomotiv Plovdiv,GK,GK,0,31,300000,,12,1194,Bulgaria,Bulgaria,right,188,80,no,0.38,15.07272,4.899468,3.766855000000001,67.8,0.0016317,1.51,1.36,-0.08333333333333326,3.111888111888112,BUL,Testing,2025,0.3733350407717255,0.408206834467342,0.3925141908720525
215,D. Evtimov,Botev Vratsa,Botev Vratsa,GK,GK,0,31,200000,2025-06-30,16,1559,Bulgaria,Bulgaria,left,190,83,yes,0.46,9.521586000000001,3.924456,3.63825,62.9,0.0238553,1.39,0.75,-0.3854166666666667,2.69172932330827,BUL,Testing,2025,0.2625712732442166,0.3103223022255241,0.2877246445208285
216,H. Bonmann,Ludogorets,Ludogorets,GK,GK,0,31,300000,2027-06-30,17,1625,Germany,Germany,right,194,82,no,0.17,16.232754,5.593896,3.491516,76.19,0.00102,1.27,0.61,-0.1458333333333335,4.236363636363636,BUL,Testing,2025,0.3766604899519139,0.4471749268527716,0.4137552987034966
217,A. Gospodinov,Arda,Arda,GK,GK,0,31,450000,2025-06-30,37,3648,Bulgaria,Bulgaria,right,189,80,no,0.25,17.222736,6.958886,5.160144,73.42,0.0100009,0.86,1.23,0.1260504201680671,3.75,BUL,Testing,2025,0.3757770495810836,0.4338945790687479,0.4066418118598326
218,A. Lyubenov,Lokomotiv Sofia 1929,Lokomotiv Sofia 1929,GK,GK,0,30,450000,2027-06-30,36,3513,Bulgaria,Bulgaria,right,187,75,no,0.284177,7.809251999999999,3.765625,3.385269,69.82,0.0,0.87,1.46,0.0,3.305343511450382,BUL,Testing,2025,0.330979664498146,0.3747245658583591,0.3544262102253144
219,M. Marković,Levski Sofia,Levski Sofia,GK,GK,0,28,350000,2027-06-30,20,1996,Croatia,"Croatia, Bosnia and Herzegovina",right,192,83,no,0.228576,11.224958,2.838315,2.437624,66.13,0.0042951,1.04,1.4,-0.1728395061728394,2.947368421052631,BUL,Testing,2025,0.260506401884303,0.3034921178825099,0.2832572759733293
220,N. Krastev,Slavia Sofia,Slavia Sofia,GK,GK,0,28,200000,2025-06-30,19,1867,Bulgaria,Bulgaria,right,185,78,no,0.29,6.560245,4.434745000000001,4.238474,65.38,0.0242478,1.01,1.06,-0.3541666666666667,2.892307692307692,BUL,Testing,2025,0.2247089541510517,0.2900247861847353,0.2585149996481559
221,F. Barrios,Botev Vratsa,Botev Vratsa,GK,GK,0,28,0,2026-06-30,16,1549,Colombia,Colombia,,186,78,no,0.643112,8.541519999999998,3.42482,3.312661,60.76,0.0221862,1.74,1.57,-0.25,2.55,BUL,Testing,2025,0.3421930763551669,0.359039375731197,0.3521803466509195
222,Márcio Rosa,Hebar 1918,Hebar 1918,GK,GK,0,28,100000,2025-06-30,20,1879,Cape Verde Islands,"Cape Verde Islands, Portugal",right,186,82,no,0.4274999999999999,10.295155,3.158165,3.063366,75.0,0.027072,1.82,1.82,0.2465753424657533,4.009090909090909,BUL,Testing,2025,0.5056121458734848,0.5795691648578593,0.5450111857421491
223,B. Milosavljevic,Lokomotiv Plovdiv,Lokomotiv Plovdiv,GK,GK,0,26,125000,,16,1560,Serbia,"Serbia, Switzerland",right,188,90,no,0.23,8.073938,1.90568,1.962485,75.38,0.002925,1.73,1.62,0.1238095238095238,4.076086956521739,BUL,Testing,2025,0.4422248449285591,0.5163129718340168,0.4814069565392609
224,D. Sheytanov,Septemvri Sofia,Septemvri Sofia,GK,GK,0,26,550000,2025-06-30,34,3330,Bulgaria,Bulgaria,left,186,80,no,0.19445,9.103584,5.040048,4.42815,72.83,0.0161544,1.34,2.03,0.1312500000000001,3.683453237410072,BUL,Testing,2025,0.420842624690022,0.4902460464442385,0.4575765469426269
225,I. Dyulgerov,CSKA Sofia,CSKA Sofia,GK,GK,0,25,1200000,2027-06-30,17,1670,Bulgaria,Bulgaria,right,191,91,no,0.381122,13.52331,4.307949,2.799339000000001,68.0,0.0134231,1.19,0.81,-0.4576271186440679,3.127906976744186,BUL,Testing,2025,0.2740950228063335,0.3302059241072888,0.3034983853532596
226,M. Velichkov,Spartak Varna,Spartak Varna,GK,GK,0,25,300000,2026-06-30,32,3086,Bulgaria,Bulgaria,right,193,0,no,0.52107,7.762119999999999,3.788832,3.209952,71.61,0.0096936,2.22,1.66,0.1172413793103447,3.53125,BUL,Testing,2025,0.5113338763251517,0.566312194311477,0.5412267581094018
227,P. Marinov,CSKA 1948 Sofia,CSKA 1948 Sofia,GK,GK,0,24,0,,23,2251,Bulgaria,Bulgaria,right,0,0,no,0.520016,20.590077,3.799812,2.999920000000001,71.43,0.0027144,1.52,2.44,-0.1282051282051282,3.5,BUL,Testing,2025,0.4967598173351654,0.5245418782660698,0.512928892725741
228,H. Bernat,Botev Plovdiv,Botev Plovdiv,GK,GK,0,24,300000,2026-06-30,32,3105,Denmark,"Denmark, Poland",right,192,88,no,0.31625,13.570326,3.883704,2.81232,70.49,0.005124,1.19,1.22,0.111111111111111,3.403846153846154,BUL,Testing,2025,0.3534639103794204,0.4076475763886442,0.3822534260250705
229,Arthur,Beroe,Beroe,GK,GK,0,23,0,2026-06-30,35,3413,Brazil,Brazil,right,190,0,no,0.4737,6.830216,4.876602,4.114152000000001,70.83,0.0017612,1.74,1.58,0.05932203389830493,3.423423423423423,BUL,Testing,2025,0.4502514475350485,0.5221305704679379,0.4883599370772356
230,S. Vutsov,Levski Sofia,Levski Sofia,GK,GK,0,22,1200000,2025-06-30,25,2448,Bulgaria,Bulgaria,right,192,77,no,0.366652,13.78887,4.927104000000001,3.710733,70.24,0.0012972,1.43,1.07,-0.08235294117647074,3.358695652173913,BUL,Testing,2025,0.3514419909311405,0.4133388934549151,0.3840963095386032
231,K. Tomov,Lokomotiv Plovdiv,Lokomotiv Plovdiv,GK,GK,0,22,150000,2025-06-30,9,900,Bulgaria,Bulgaria,right,189,80,no,0.3,14.19985,3.29973,2.09988,66.67,0.0184041,1.8,1.6,-0.4432989690721649,3.0,BUL,Testing,2025,0.3011814959215451,0.3549399481306005,0.329524221139337
232,F. Lapoukhov,CSKA Sofia,CSKA Sofia,GK,GK,0,21,0,2028-06-30,11,1098,Belarus,Belarus,right,186,78,no,0.16,18.93258,2.13,2.046069,83.87,0.0143374,0.82,1.72,0.4533333333333334,6.195121951219512,BUL,Testing,2025,0.650196643199575,0.6142926938836174,0.635065151000033
233,M. Anchor,Pacific FC,Pacific FC,GK,GK,0,20,0,2025-12-31,6,600,Canada,Canada,right,191,86,no,1.35,14.85003,2.09988,2.099925,70.83,0.0008214,3.0,1.65,-0.1170212765957448,3.428571428571428,CAN,Testing,2025,0.6224006880440944,0.6743556131010121,0.6512706054893214
234,R. Yesli,HFX Wanderers FC,HFX Wanderers FC,GK,GK,0,25,0,,9,882,Canada,Canada,right,203,86,no,0.408,14.59576,3.571257,2.65551,76.32,0.005312399999999999,1.22,1.53,0.2,4.217391304347826,CAN,Testing,2025,0.4656520993763894,0.5408026965492787,0.5054723264204087
235,J. Koleilat,Forge,Forge,GK,GK,0,25,0,2025-12-31,8,782,Czech Republic,Czech Republic,,190,0,no,0.23,9.324781,0.6900459999999999,0.577215,76.92,0.0030132,1.04,0.81,0.2159090909090909,4.333333333333334,CAN,Testing,2025,0.3763624842694981,0.4478405168795137,0.4139399107838747
236,D. Urtiaga,York United FC,York United FC,GK,GK,0,26,500000,,7,703,Mexico,Mexico,right,186,81,no,0.512,10.49415,3.71434,2.302797,59.26,8e-05,1.92,1.28,-0.02173913043478271,2.453900709219858,CAN,Testing,2025,0.2834191199394976,0.3363759987948695,0.3112800314916598
237,M. Carducci,Cavalry,Cavalry,GK,GK,0,28,175000,2025-12-31,8,788,Canada,Canada,right,185,87,no,0.574977,16.677898,4.913748,3.539619,68.18,0.0056388,1.71,1.94,-0.4545454545454546,3.1375,CAN,Testing,2025,0.4277051603379604,0.4647488319932481,0.4482176423154076
238,N. Ingham,Atlético Ottawa,Atlético Ottawa,GK,GK,0,31,125000,2025-12-31,10,992,Canada,Canada,right,188,86,no,0.09,17.05898,4.447036,2.357424,66.67,0.0001677,0.82,2.09,0.02857142857142847,3.0,CAN,Testing,2025,0.3188593096525469,0.3497590266315128,0.3358005419587742
239,C. Irving,Vancouver FC,Vancouver FC,GK,GK,0,32,150000,,9,900,Canada,Canada,right,186,84,no,0.6,15.1998,5.499839999999999,3.89994,66.67,0.004284899999999999,2.2,1.1,-0.1409395973154361,3.0,CAN,Testing,2025,0.4361950869796437,0.4799718696973959,0.4601270169865148
240,J. Viscosi,Valour FC,Valour FC,GK,GK,0,34,75000,,5,500,Canada,"Canada, Italy",right,185,83,no,0.0,11.699406,3.24,3.06,55.56,0.0071242,0.9,2.34,-0.2,2.25,CAN,Testing,2025,0.1927449067672744,0.2042671478578103,0.1993915749427351
241,T. Ahumada,Audax Italiano,Audax Italiano,GK,GK,0,23,425000,2027-12-31,13,1324,Chile,Chile,right,181,74,no,0.27,7.07,2.920432000000001,2.78817,73.68,4e-06,1.63,1.63,-0.00990099009900991,3.794117647058823,CHI,Testing,2025,0.4154153585285381,0.4775448447352221,0.4484718769007781
242,V. Bernedo,Universidad Católica,Universidad Católica,GK,GK,0,24,100000,2025-12-31,12,1234,Chile,Chile,right,187,0,no,0.36,15.532422,4.08456,2.84308,71.11,0.0009860000000000001,1.46,1.68,0.07766990291262144,3.452631578947368,CHI,Testing,2025,0.4208952871459735,0.4831282751166813,0.4540282335636247
243,J. Peña,Unión La Calera,Unión La Calera,GK,GK,0,24,50000,2025-12-31,13,1312,Chile,Chile,right,184,82,no,0.48,14.403999,3.979899,3.29239,75.61,0.002726300000000001,1.99,1.85,0.1585365853658537,4.072463768115942,CHI,Testing,2025,0.5446835696594958,0.6143537048716,0.5821039056467191
244,M. Bórquez,Deportes Limache,Deportes Limache,GK,GK,0,26,0,,13,1325,Chile,Chile,unknown,0,0,no,0.61,8.898568000000001,4.483836,3.530168,64.41,0.0079112,1.83,1.36,-0.2016806722689075,2.804195804195804,CHI,Testing,2025,0.37286107759823,0.4217036452564257,0.3990546625430286
245,O. Carabalí,O'Higgins,O'Higgins,GK,GK,0,27,500000,,12,1202,Ecuador,"Ecuador, Chile",left,187,85,no,0.37,14.825755,5.839437,5.540735999999999,70.0,0.0007081,1.12,1.87,-0.06666666666666665,3.339285714285714,CHI,Testing,2025,0.3889267620559279,0.4366805398641362,0.414645193505574
246,E. Sanhueza,La Serena,La Serena,GK,GK,0,29,250000,2026-12-31,6,607,Chile,Chile,,179,80,no,0.15,17.64399,5.488452,4.148184000000001,55.56,0.0002128,1.63,1.04,-0.03488372093023262,2.247191011235955,CHI,Testing,2025,0.2201089495473527,0.2679254782412223,0.2451057897346074
247,B. Cortés,Colo Colo,Colo Colo,GK,GK,0,30,3000000,2027-12-31,5,511,Chile,Chile,right,186,90,no,0.7,16.734136,3.171777,3.344,72.22,0.00011,1.59,1.23,-0.04761904761904767,3.602272727272727,CHI,Testing,2025,0.5143326946893072,0.5491326169682158,0.534104747999665
248,G. Castellón,Universidad de Chile,Universidad de Chile,GK,GK,0,31,800000,2027-12-31,9,909,Chile,Chile,right,187,78,no,0.20001,15.146602,3.861,3.468988,77.42,0.0017556,1.58,1.58,0.1585365853658537,4.449275362318841,CHI,Testing,2025,0.5126981884608902,0.5606491592617694,0.5390678082184013
249,F. De Paul,Colo Colo,Colo Colo,GK,GK,0,34,500000,2026-12-31,5,505,Argentina,"Argentina, Chile",right,183,83,no,0.18,12.651663,2.49567,1.247344,73.33,0.0013816,0.53,1.25,-0.2678571428571426,3.76056338028169,CHI,Testing,2025,0.290963965993766,0.3416393515735319,0.3177126999905785
250,S. Pérez,Palestino,Palestino,GK,GK,0,34,350000,2025-12-31,13,1314,Chile,Chile,right,180,76,no,0.34,7.466003999999999,6.780033,6.436527999999999,80.36,0.008746499999999999,1.51,1.16,0.25,5.12,CHI,Testing,2025,0.5984193157362199,0.6216632452887451,0.6127627122875842
251,F. Torgnascioli,Unión Española,Unión Española,GK,GK,0,34,450000,2025-12-31,12,1189,Uruguay,"Uruguay, Italy",left,186,78,no,0.304,9.844608,1.891517,1.587232,62.5,0.02786130000000001,1.14,0.91,-0.338235294117647,2.659340659340659,CHI,Testing,2025,0.206163712411602,0.2343040664843165,0.2212163664111484
252,N. Pérez,Ñublense,Ñublense,GK,GK,0,35,350000,2025-12-31,13,1317,Uruguay,Uruguay,right,184,84,no,0.411408,7.795199999999999,4.508928,3.688752,73.91,0.023777,1.5,1.71,0.2453987730061349,3.83739837398374,CHI,Testing,2025,0.4838154588717361,0.543559704523748,0.5159791736800634
253,I. González,Everton,Everton,GK,GK,0,35,350000,2026-12-31,13,1326,Chile,Chile,right,184,84,no,0.474458,7.802318000000001,1.764896,1.425,63.49,0.001955,1.49,0.81,-0.07586206896551739,2.743589743589744,CHI,Testing,2025,0.2843155635173306,0.3411055514320702,0.3141055785572188
254,J. Pinos,Cobresal,Cobresal,GK,GK,0,35,250000,2025-12-31,13,1318,Ecuador,Ecuador,right,184,82,no,0.272,11.6137,3.143101,3.071155,78.33,0.0158578,0.96,0.89,0.2704918032786885,4.606741573033707,CHI,Testing,2025,0.4367130031386072,0.4826445895667559,0.4617294518127248
255,F. Cerda,La Serena,La Serena,GK,GK,0,36,175000,,7,707,Chile,Chile,right,183,83,no,0.3825,17.315235,5.217263999999999,4.96665,61.29,0.004598,1.78,1.27,-0.1860465116279069,2.581699346405229,CHI,Testing,2025,0.2845017877930749,0.3321637466949983,0.3097082587343469
256,R. Odriozola,Huachipato,Huachipato,GK,GK,0,36,50000,,13,1322,Uruguay,Uruguay,right,185,83,no,0.751694,11.023848,4.08611,3.065251,71.43,0.0037047,2.04,0.95,0.1052631578947368,3.50735294117647,CHI,Testing,2025,0.5553101918808493,0.5998176661584801,0.5801404773267994
257,L. Requena,Deportes Iquique,Deportes Iquique,GK,GK,0,37,50000,,11,1096,Argentina,Argentina,right,186,80,no,0.08,8.215752000000002,4.516757999999999,3.773748,67.69,0.0103014,1.48,1.81,-0.2027972027972029,3.104651162790698,CHI,Testing,2025,0.3301986243842663,0.3642310496447286,0.348763783816006
258,D. Sánchez,Coquimbo Unido,Coquimbo Unido,GK,GK,0,38,150000,2025-12-31,13,1311,Chile,Chile,right,184,86,no,0.4812500000000001,4.121284,6.107806,5.62989,78.79,0.0001504,2.2,1.92,0.05882352941176472,4.729166666666667,CHI,Testing,2025,0.6279822872752555,0.7005225533685737,0.6672156913350397
259,Li Hao,Qingdao West Coast,Qingdao West Coast,GK,GK,0,21,0,,12,1199,China PR,China PR,right,188,78,no,0.374985,4.279552,4.656321999999999,4.049835,53.19,0.0179463,1.35,1.5,-0.2890625,2.139393939393939,CHN,Testing,2025,0.2077425056684147,0.2183300339438972,0.2139866377442282
260,Ji Jiabao, Shenzhen Peng City, Shenzhen Peng City,GK,GK,0,22,0,,8,798,China PR,China PR,,192,0,no,0.34,5.527199999999999,3.835929,3.493182,65.91,0.000553,1.35,1.47,0.04519774011299438,2.93491124260355,CHN,Testing,2025,0.3151304349595257,0.3723946929131332,0.3452961099347262
261,Xue Qinghao,Shanghai Shenhua,Shanghai Shenhua,GK,GK,0,24,100000,2025-12-31,7,698,China PR,China PR,right,195,0,no,0.26,9.15,3.609591,3.220614,75.0,0.0012672,1.42,1.42,0.1875,3.961538461538462,CHN,Testing,2025,0.4211864957514819,0.4846694596861604,0.4549485173605993
262,Jiaqi Han,Beijing Guoan,Beijing Guoan,GK,GK,0,25,175000,2026-12-31,6,592,China PR,China PR,right,185,76,no,0.305,13.680456,5.930567999999999,4.560228,82.35,0.0096516,1.82,1.22,0.3,5.681318681318681,CHN,Testing,2025,0.697926673974759,0.683364422793814,0.6937265607694265
263,Zhen Ma,Yunnan Yukun,Yunnan Yukun,GK,GK,0,26,200000,2026-12-31,12,1243,China PR,China PR,,196,88,yes,0.435,6.084841,4.419256,4.416219,69.49,0.005358400000000001,1.95,1.3,-0.1711711711711712,3.284615384615384,CHN,Testing,2025,0.3696181166581322,0.4546294472064267,0.4139622915401594
264,Guo Quanbo,Meizhou Hakka,Meizhou Hakka,GK,GK,0,27,100000,2026-12-31,13,1331,China PR,China PR,right,183,80,no,0.14,5.612039999999999,1.760525,1.218891,56.92,0.0003875999999999999,0.95,1.08,-0.02717391304347827,2.328042328042328,CHN,Testing,2025,0.1517649041888419,0.1812149334010706,0.1672326405905404
265,Bao Yaxiong,Shanghai Shenhua,Shanghai Shenhua,GK,GK,0,28,325000,2025-12-31,6,618,China PR,China PR,right,192,81,no,0.29,10.92,3.347309,2.623817,46.67,0.0279444,1.17,1.17,-1.20754716981132,1.863247863247864,CHN,Testing,2025,0.0,0.0,0.0
266,Zhao Bo,Zhejiang Professional,Zhejiang Professional,GK,GK,0,31,225000,2026-12-31,12,1193,China PR,China PR,,186,75,no,0.525,5.66,2.19,1.734264,66.67,7.13e-05,1.81,0.68,0.02054794520547942,3.006993006993007,CHN,Testing,2025,0.3771101157063353,0.4352524064141315,0.4079932607160134
267,Fang Jingqi,Tianjin Tigers,Tianjin Tigers,GK,GK,0,32,125000,2025-12-31,10,977,China PR,China PR,right,188,75,no,0.64,8.287820000000002,3.5945,3.0375,73.33,0.0008632999999999999,1.84,0.74,0.07499999999999984,3.738738738738739,CHN,Testing,2025,0.52056137634381,0.5799552619644512,0.5527130554516515
268,Wu Yake,Changchun Yatai,Changchun Yatai,GK,GK,0,34,100000,,13,1309,China PR,China PR,right,186,82,no,0.140007,5.776056,4.673967999999999,3.51,64.29,0.002275,0.76,1.51,-0.08176100628930816,2.796511627906976,CHN,Testing,2025,0.2420769486976465,0.2768700934689654,0.2606310484632243
269,Yan Junling,Shanghai Port,Shanghai Port,GK,GK,0,34,350000,2025-12-31,9,878,China PR,China PR,right,191,83,no,0.21,14.24952,1.847606,1.130535,50.0,0.011288,1.13,1.23,-0.3434343434343434,2.007518796992481,CHN,Testing,2025,0.131932648150102,0.1276940103181194,0.1303924345017291
270,Liu Dianzuo,Chengdu Rongcheng,Chengdu Rongcheng,GK,GK,0,34,175000,,12,1215,China PR,China PR,right,190,81,no,0.3,7.041886000000001,4.741282,4.071510000000001,81.25,0.0094248,0.81,1.19,0.380281690140845,5.386363636363637,CHN,Testing,2025,0.6002856244986087,0.5602503625199646,0.5828566048148759
271,Wang Guoming,Henan,Henan,GK,GK,0,35,125000,,12,1216,China PR,China PR,right,187,81,no,0.075,8.067827999999999,3.849633,2.889117,54.55,0.023814,0.44,1.26,-0.3962264150943395,2.202702702702703,CHN,Testing,2025,0.1039395901262054,0.1325457620750228,0.1187701639710135
272,Shao Puliang,Wuhan Three Towns,Wuhan Three Towns,GK,GK,0,35,100000,,11,1129,China PR,China PR,right,187,82,no,0.160008,8.210978,3.906882,3.266174,60.71,0.0012827,1.28,1.59,-0.06060606060606055,2.548571428571428,CHN,Testing,2025,0.2446781620431048,0.2650448633535872,0.2559984656244252
273,Hou Sen,Beijing Guoan,Beijing Guoan,GK,GK,0,35,100000,2027-12-31,7,640,China PR,China PR,right,188,81,no,0.28,10.96875,4.782948,3.795288,65.0,0.0026772,0.98,1.13,-0.240506329113924,2.86734693877551,CHN,Testing,2025,0.2420579474811239,0.2976093437103347,0.2710373901300317
274,Mu Pengfei,Qingdao Hainiu,Qingdao Hainiu,GK,GK,0,36,75000,2026-12-31,13,1315,China PR,China PR,right,193,80,no,0.21,1.644465,5.746482000000001,4.789785,67.8,7.039999999999999e-05,1.37,1.23,0.01515151515151514,3.107692307692308,CHN,Testing,2025,0.329495931447359,0.3750800071551855,0.3538595476587846
275,Wang Dalei,Shandong Taishan,Shandong Taishan,GK,GK,0,36,200000,2026-12-31,11,1046,China PR,China PR,right,185,75,no,0.09,5.338087999999999,4.303719999999999,4.04054,54.76,0.0294255,1.29,0.69,-0.4424778761061947,2.214723926380368,CHN,Testing,2025,0.1640255826403105,0.1870232217458264,0.1763074273762703
276,Sui Weijie,Dalian Young Boy,Dalian Young Boy,GK,GK,0,42,25000,,13,1307,China PR,China PR,right,188,88,no,1.103151,4.823267,6.611157,6.201007,68.66,0.0010043,2.82,1.51,0.05228758169934644,3.179310344827587,CHN,Testing,2025,0.6352199781335296,0.6938234734645907,0.6674861982005273
277,D. Ospina,Atlético Nacional,Atlético Nacional,GK,GK,0,36,2000000,2026-06-30,11,1092,Colombia,"Colombia, France",right,183,80,no,0.16,20.35584,3.707231999999999,3.547698,78.13,0.0001178,0.74,1.57,0.04918032786885251,4.551724137931035,COL,Testing,2025,0.4704805533136688,0.5084312358002502,0.4916393874885184
278,D. Martínez,Deportivo Pasto,Deportivo Pasto,GK,GK,0,35,250000,,7,690,Colombia,Colombia,right,180,74,no,0.0,7.17,3.654,3.517863,68.42,0.0073233,0.52,0.65,-0.6595744680851066,3.179487179487179,COL,Testing,2025,0.151327762984228,0.1980133218367274,0.1754497584725298
279,R. Escobar,Envigado,Envigado,GK,GK,0,34,50000,,16,1606,Paraguay,Paraguay,right,190,91,no,0.56,5.87972,1.84884,1.963371,76.39,0.001924,2.13,1.51,0.1037735849056605,4.242105263157895,COL,Testing,2025,0.5449488015917263,0.6105044924745183,0.5803039212353504
280,A. Mosquera,Santa Fe,Santa Fe,GK,GK,0,33,750000,2026-12-31,18,1795,Colombia,Colombia,right,186,78,no,0.35,9.27912,2.30508,2.206875,78.67,0.0078012,1.65,1.0,0.2,4.699999999999999,COL,Testing,2025,0.5053032272280117,0.553555714389566,0.5317912883292751
281,D. Denis,Boyacá Chicó,Boyacá Chicó,GK,GK,0,33,350000,,13,1318,Uruguay,Uruguay,right,186,72,no,0.3,4.821397,3.262658,3.1125,66.04,0.0047124,0.74,0.89,-0.165217391304348,2.932835820895523,COL,Testing,2025,0.2293032796853041,0.2792166667576682,0.2553942426428607
282,S. Ichazo,Deportivo Pereira,Deportivo Pereira,GK,GK,0,33,350000,2027-12-31,19,1906,Uruguay,"Uruguay, Italy",left,187,83,no,0.1425,6.375538000000001,3.163518,2.88225,77.65,0.0015385,1.04,1.42,0.08163265306122447,4.455555555555555,COL,Testing,2025,0.4376301673152952,0.4794846193531614,0.4606030461462466
283,J. Aguirre,Once Caldas,Once Caldas,GK,GK,0,33,300000,2027-06-30,18,1780,Colombia,Colombia,right,180,70,no,0.51,8.89545,4.145682000000001,3.842723,77.5,0.001602,1.42,1.62,0.08999999999999997,4.43956043956044,COL,Testing,2025,0.5673652746983416,0.5989229107416401,0.5857455344815351
284,J. Wallens,Alianza,Alianza,GK,GK,0,32,100000,,7,646,Colombia,Colombia,right,190,75,no,0.42,6.690668,2.366756,2.232,80.0,0.0009828,1.67,1.25,0.1358024691358026,4.971428571428572,COL,Testing,2025,0.5796232649471698,0.6102134119055703,0.5975723058241569
285,J. Chaverra,Alianza,Alianza,GK,GK,0,32,200000,,13,1270,Colombia,Colombia,right,185,75,no,0.497792,7.089116000000001,3.047448,2.976051,70.0,0.0139102,1.42,0.78,-0.4133333333333333,3.339622641509434,COL,Testing,2025,0.3222204699124643,0.3915663104598602,0.3584855136102697
286,W. Aguerre,Medellín,Medellín,GK,GK,0,32,800000,,17,1696,Uruguay,Uruguay,right,188,85,no,0.27,7.911021000000001,3.1304,2.914947,82.76,0.0016638,0.8,1.22,0.1451612903225806,5.811320754716981,COL,Testing,2025,0.5849456505775752,0.5546763097666055,0.5723529420962726
287,J. Soto,América de Cali,América de Cali,GK,GK,0,31,550000,2026-06-30,14,1390,Colombia,Colombia,right,187,82,no,0.39,9.190452,4.853033999999999,4.465797999999999,85.11,0.0132729,1.68,1.29,0.4,6.755555555555556,COL,Testing,2025,0.7284313759429275,0.7383636356843404,0.7366692373174838
288,J. Martínez,Junior,Junior,GK,GK,0,31,350000,2026-12-31,5,505,Colombia,Colombia,right,188,85,no,0.0,8.735121,2.141124,2.676405,84.38,0.0121365,1.07,1.25,0.3455882352941176,6.404494382022472,COL,Testing,2025,0.6040329684139898,0.5901219728813182,0.5997410700674389
289,H. Castillo,Atlético Nacional,Atlético Nacional,GK,GK,0,31,400000,2025-12-31,8,727,Colombia,Colombia,right,188,69,no,0.0,18.19277,5.570320000000001,3.715236,67.74,0.0033292,0.87,1.36,-0.1923076923076923,3.096774193548387,COL,Testing,2025,0.2821860440667294,0.3230655777681598,0.3039758433236201
