Unnamed: 0.1,key_0,key_1,Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil,A,B,C,D,E,F,G,H,I,J,Similar_StScaled_A,Similar_StScaled_B,Similar_StScaled_C,Similar_StScaled_D,Similar_StScaled_E,Similar_StScaled_F,Similar_StScaled_G,Similar_StScaled_H,Similar_StScaled_I,Similar_StScaled_J,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,ID
1551,M. Akanji,ITA1,65,M. Akanji,Internazionale,Internazionale,"RCB, CB",RCB,4,30.0,45000000,2027-06-30,33,3041,Switzerland,"Switzerland, Nigeria",right,187,91,yes,7.96,4.2624,1.598315,2.218656,15.56656,5.744124,0.445612,0.09,1.42,5.356260000000001,ITA1,Testing,2026,0.6350655223220832,0.6391469901918315,0.6371062562569575,35,66,24,59,67,77,32,40,85,88,7.96,4.2624,1.598315,2.218656,15.56656,5.744124,0.445612,0.09,1.42,5.356260000000001,-0.3959193546344195,0.388270385116072,-0.6734836023530822,0.2177589939249928,0.528804842311519,0.7374571123724443,-0.6090141398003573,-0.4721238882132913,1.054885601635329,1.237979091287946,0.3460822611851486,0.6510920246182956,0.2503198386740164,0.5861915520353186,0.7015295808606724,0.7695777924905756,0.2712575333043667,0.318419181249739,0.8542611759380883,0.8921380931423513,JIFE
1552,M. Olivera,ITA1,54,M. Olivera,Napoli,Napoli,"LCB, LB, LWB",LCB,4,28.0,15000000,2030-06-30,25,1503,Uruguay,"Uruguay, Spain",left,184,78,no,8.26,4.613175,1.675436,1.015921,18.625152,4.972155,0.8399519999999999,0.119988,2.1,5.811647000000001,ITA1,Testing,2026,0.6464876457427676,0.623092145185001,0.6347898954638843,46,79,30,3,87,58,70,48,95,92,8.26,4.613175,1.675436,1.015921,18.625152,4.972155,0.8399519999999999,0.119988,2.1,5.811647000000001,-0.1743941343347098,0.7852025602291218,-0.567143583562167,-1.409808567389804,1.391324132612052,0.1643609577188546,0.3778321624041523,-0.3040084757707283,2.285622711105228,1.567477646577052,0.4307778619053875,0.7838325926893739,0.2853083170002663,0.07929810809211157,0.9179364204761838,0.5652765016153248,0.6472223602236639,0.380560716929454,0.9888618298275919,0.9414984564206131,IJEB
1553,A. Tamèze,ITA1,77,A. Tamèze,Torino,Torino,"RCB, DMF",RCB,4,32.0,5000000,2026-06-30,24,1228,France,"France, Cameroon",right,180,78,no,9.23,3.886542,1.466696,3.004286999999999,12.16877,5.201655999999999,0.587707,0.0,1.03,3.808206,ITA1,Testing,2026,0.6163654119471252,0.6353666128410443,0.6258660123940848,70,53,19,90,34,66,44,6,68,58,9.23,3.886542,1.466696,3.004286999999999,12.16877,5.201655999999999,0.587707,0.0,1.03,3.808206,0.5418707446343524,-0.03704536849704486,-0.8549694095034234,1.280892211768743,-0.4293678787935675,0.3347384477335481,-0.2534176359920959,-0.9766719447636002,0.3490216712040636,0.1178734305872196,0.7060462241203113,0.4852244158592009,0.1962840415111239,0.8998842356172456,0.3338277629091476,0.6310888020899512,0.3999727504010927,0.164365794371092,0.6364634799385032,0.5469160271114515,DAIF
1554,Zé Pedro,ITA1,57,Zé Pedro,Cagliari,Cagliari,"RCB, RB, CB",RCB,4,29.0,3000000,2028-06-30,23,1847,Portugal,Portugal,right,187,80,no,9.6,4.825392000000001,1.023224,2.338882,16.6152,5.119797999999999,0.633789,0.05,0.83,3.556106999999999,ITA1,Testing,2026,0.6041649898750515,0.6180256428362253,0.6110953163556384,81,81,6,70,80,64,51,20,61,54,9.6,4.825392000000001,1.023224,2.338882,16.6152,5.119797999999999,0.633789,0.05,0.83,3.556106999999999,0.8150851830039938,1.025344404448255,-1.466460712951832,0.3804514720075565,0.824520069638587,0.2739685139309818,-0.1380962095626485,-0.6963674689023175,-0.01295983158120093,-0.06453462298002922,0.7924882238142408,0.8473996446555679,0.07126140833993859,0.6481948436325973,0.795177941505943,0.6079455907740572,0.4450821907033356,0.2430993651677897,0.4948299199611733,0.4742722697034202,BEAD
1555,E. Ebosse,ITA1,38,E. Ebosse,Torino,Torino,LCB,LCB,4,27.0,2500000,2027-06-30,17,1414,France,"France, Cameroon",left,185,74,yes,7.7,3.628118000000001,1.337545,2.2896,17.631523,5.4128,0.7655300000000002,0.253346,1.4,4.453306,ITA1,Testing,2026,0.6177592685447962,0.5980653189062474,0.6079122937255218,28,38,13,65,85,71,61,80,83,70,7.7,3.628118000000001,1.337545,2.2896,17.631523,5.4128,0.7655300000000002,0.253346,1.4,4.453306,-0.5879078788941678,-0.3294744196592271,-1.033052159556787,0.3137619813411042,1.111121941570544,0.4914880250846826,0.191589134806993,0.4436084100674507,1.018687451356802,0.584640198231009,0.278297063858551,0.3708985628791874,0.1507897449180111,0.62314908914812,0.8667420677166906,0.6884593401802395,0.5759679729911832,0.6713371378624919,0.8458243140530008,0.7206051637733166,EIJF
1556,Tiago Gabriel,ITA1,4,Tiago Gabriel,Lecce,Lecce,"LCB, CB",LCB,4,21.0,0,2027-06-30,37,3490,Portugal,Portugal,unknown,194,0,no,9.28,3.870693,3.584889,1.467921,7.758567,2.089164,0.720797,0.05,0.83,1.521112,ITA1,Testing,2026,0.6322575101609677,0.5689297668874717,0.6005936385242198,74,50,95,20,2,2,59,20,61,2,9.28,3.870693,3.584889,1.467921,7.758567,2.089164,0.720797,0.05,0.83,1.521112,0.5787916146843032,-0.05497987934692483,2.065748467894238,-0.7981521861301847,-1.673039856501376,-1.975920654626857,0.07964361663355266,-0.6963674689023175,-0.01295983158120093,-1.536969963735373,0.7186351050933579,0.4780772467492025,0.9805738818978877,0.212391090193629,0.047159725048611,0.02408188223653975,0.5317396478410539,0.2430993651677897,0.4948299199611733,0.06215033245216552,CAGI
1557,S. Beukema,ITA1,44,S. Beukema,Napoli,Napoli,RCB,RCB,4,27.0,0,2030-06-30,24,1831,Netherlands,Netherlands,right,188,77,no,6.78,2.802736,1.722123,2.114147,21.529188,6.63607,0.09864200000000001,0.05,0.69,6.784764,ITA1,Testing,2026,0.5747189548725694,0.5867148221713862,0.5807168885219779,9,12,34,56,98,91,2,20,48,97,6.78,2.802736,1.722123,2.114147,21.529188,6.63607,0.09864200000000001,0.05,0.69,6.784764,-1.267251887813278,-1.263465361314591,-0.5027681675627443,0.07633510731202454,2.210258815540406,1.399622073347108,-1.477315761436252,-0.6963674689023175,-0.266346883530886,2.271583485407033,0.1025326188964762,0.1032109937308736,0.3075636382880688,0.5304237521401889,0.98645639742771,0.919186739795252,0.06979550748412744,0.2430993651677897,0.394986034417236,0.9884441603568455,JEFD
1558,N. Bertola,ITA1,10,N. Bertola,Udinese,Udinese,"RCB, LCB",RCB,4,23.0,300000,2030-06-30,28,1920,Italy,Italy,right,192,79,no,8.86,3.564202,1.923075,2.720373,9.75198,4.122468,0.983424,0.51768,1.36,2.5326,ITA1,Testing,2026,0.5454292599659104,0.574527380785946,0.5599783203759282,62,35,44,85,12,27,77,92,81,19,8.86,3.564202,1.923075,2.720373,9.75198,4.122468,0.983424,0.51768,1.36,2.5326,0.2686563062647095,-0.401800887921008,-0.2256809999161631,0.8966935174569223,-1.110899771770933,-0.4664316678388357,0.736874645210577,1.925488476513777,0.9462911507997499,-0.805100510518072,0.6059029107747842,0.3439152843178278,0.4107247683704745,0.8150587596479082,0.1333057468749846,0.3204532741974284,0.7694007079049546,0.9729158618830573,0.8279999471832616,0.2103808406168329,HIDG
1559,P. Comuzzo,ITA1,2,P. Comuzzo,Fiorentina,Fiorentina,"RCB, CB",RCB,4,21.0,0,2029-06-30,27,1865,Italy,Italy,right,185,76,no,8.73,4.486064999999999,1.78525,1.83216,13.751964,4.297332,0.096686,0.0,0.29,2.847854,ITA1,Testing,2026,0.5704348928838868,0.5351971217467658,0.5528160073153264,56,76,37,44,55,39,1,6,17,27,8.73,4.486064999999999,1.78525,1.83216,13.751964,4.297332,0.096686,0.0,0.29,2.847854,0.172662044134836,0.6413666289950823,-0.4157240892155484,-0.3052559280469493,0.01709093797181384,-0.3366157218781229,-1.482210703281138,-0.9766719447636002,-0.9903098891014148,-0.5769962002300932,0.5685414599907194,0.7393577454654864,0.3388059559556613,0.3800856196461059,0.5068179658455725,0.3682033014327918,0.0691421197562853,0.164365794371092,0.1610113372218284,0.2819710111941154,BAED
1560,L. Valenti,ITA1,40,L. Valenti,Parma,Parma,LCB,LCB,4,27.0,1800000,2027-06-30,27,2458,Argentina,"Argentina, Italy",left,188,80,no,9.23,4.101986999999999,1.648288,2.269017,10.655736,4.616192000000001,1.06326,0.222,1.03,3.3695,ITA1,Testing,2026,0.5479215668101575,0.5572128292484312,0.5525671980292944,70,59,28,62,23,46,82,69,68,50,9.23,4.101986999999999,1.648288,2.269017,10.655736,4.616192000000001,1.06326,0.222,1.03,3.3695,0.5418707446343524,0.2067492362131851,-0.6045772116289161,0.2859086112183898,-0.8560416593699169,-0.0998996881088343,0.9366663513088662,0.2678799280604953,0.3490216712040636,-0.1995554665852131,0.7060462241203113,0.5818971484495339,0.2727299760247908,0.6125259409306975,0.1959873683714006,0.4602119819833616,0.8255348950498289,0.6056041278426777,0.6364634799385032,0.4209141298268738,GAID
1561,M. Pongračić,ITA1,56,M. Pongračić,Fiorentina,Fiorentina,"RCB, LCB",RCB,4,28.0,7000000,2029-06-30,35,3196,Croatia,"Croatia, Germany",right,193,85,no,9.26,4.450565,1.436453,1.238072,14.865246,4.22475,1.044008,0.227394,1.18,3.547692,ITA1,Testing,2026,0.5545986927146346,0.5372375505440424,0.5459181216293386,72,72,17,9,61,33,81,71,74,53,9.26,4.450565,1.436453,1.238072,14.865246,4.22475,1.044008,0.227394,1.18,3.547692,0.5640232666643228,0.6011953162831933,-0.8966706476654499,-1.109188928555278,0.3310351320795469,-0.3904993170705033,0.8884877110237284,0.2981191749164105,0.6205077982930117,-0.07062335705183513,0.7136308510569322,0.7261450481515689,0.1849473438313467,0.1336743438733921,0.629691025684272,0.3480836801014275,0.8128607683443783,0.6171938964300111,0.7325382392662069,0.4718487602928598,GIBA
1562,S. Kolašinac,ITA1,76,S. Kolašinac,Atalanta,Atalanta,LCB,LCB,4,33.0,10000000,2026-06-30,19,1294,Germany,"Germany, Bosnia and Herzegovina",left,183,85,no,8.49,4.867231,0.9754559999999999,1.809346,16.411609,5.148178999999999,0.625284,0.0,1.88,4.937616,ITA1,Testing,2026,0.5317723594541265,0.5398797887303716,0.535826074092249,53,82,3,41,76,65,49,6,93,80,8.49,4.867231,0.9754559999999999,1.809346,16.411609,5.148178999999999,0.625284,0.0,1.88,4.937616,-0.004558132104931992,1.072688842548333,-1.532326690021689,-0.3361283366355711,0.7671076508421022,0.2950380671970109,-0.1593801974924793,-0.9766719447636002,1.887443058041437,0.9350661992193263,0.4981815746804626,0.8582946259526718,0.06272091900897368,0.3683870453896705,0.7784912432871502,0.6160176000420684,0.4366846697959941,0.164365794371092,0.9704496208287755,0.8251229077304645,IBJE
1563,Diego Carlos,ITA1,74,Diego Carlos,Como,Como,"LCB, RCB, CB",LCB,4,33.0,16000000,2028-06-30,27,2125,Brazil,"Brazil, Spain",right,185,79,yes,7.45,3.429,2.286,1.820452,15.46077,4.147501,0.381168,0.0,0.25,2.8408,ITA1,Testing,2026,0.5505791389731737,0.5145615961346112,0.5325703675538925,20,30,65,43,66,29,24,6,9,25,7.45,3.429,2.286,1.820452,15.46077,4.147501,0.381168,0.0,0.25,2.8408,-0.7725122291439259,-0.5547936152808103,0.2747462678798054,-0.3210994521880725,0.4989721886849831,-0.4478476106559131,-0.7702869579249895,-0.9766719447636002,-1.062706189658468,-0.5821001729148849,0.2199055533537538,0.289517917380253,0.6082444090654388,0.3740675127179324,0.6911005116152357,0.3271315900063997,0.2205648455305438,0.164365794371092,0.1439576065116772,0.2802496043485779,ECDF
1564,G. Zappa,ITA1,30,G. Zappa,Cagliari,Cagliari,"RCB, RB",RCB,4,26.0,2500000,2030-06-30,31,1765,Italy,Italy,right,183,78,no,6.12,3.416796,0.407232,2.600256,16.065,7.6998,0.713262,0.458602,1.78,4.385019,ITA1,Testing,2026,0.5144786809491971,0.5424601207277874,0.5284694008384924,1,29,0,81,74,96,56,91,90,69,6.12,3.416796,0.407232,2.600256,16.065,7.6998,0.713262,0.458602,1.78,4.385019,-1.754607372472639,-0.5686034941635115,-2.315835083811305,0.7341485405813434,0.6693643268905012,2.189316442667201,0.06078707941412006,1.59429192001512,1.706452306648805,0.5352306458172875,0.03966324476863477,0.2848126265154325,0.01028363742665255,0.7685708938325881,0.7483684491378274,0.9857130759626092,0.5242356097869643,0.9445646667101607,0.9560380505336774,0.703754811293404,FIHD
1565,T. Koopmeiners,ITA1,51,T. Koopmeiners,Juventus,Juventus,"LCB, RCMF, LCMF",LCB,4,28.0,0,2029-06-30,33,2016,Netherlands,Netherlands,left,183,77,no,6.7,3.529142999999999,1.250452,1.428504,15.758502,6.962928000000001,0.93699,0.35556,1.88,6.607854,ITA1,Testing,2026,0.5499410771864998,0.4952581093816045,0.5225995932840523,8,33,11,18,69,93,74,86,93,96,6.7,3.529142999999999,1.250452,1.428504,15.758502,6.962928000000001,0.93699,0.35556,1.88,6.607854,-1.3263252798932,-0.4414731710862528,-1.15314229397617,-0.8514921409534378,0.5829322570235382,1.642275681092709,0.6206723294511709,1.016629243981154,1.887443058041437,2.143578976239675,0.09236598838194426,0.3294352400797782,0.12442599221024,0.1972480135771185,0.7200305476772548,0.9497335576935777,0.7325923804644356,0.8453350815250508,0.9704496208287755,0.9839666815933956,JIFH
1566,F. Tomori,ITA1,53,F. Tomori,Milan,Milan,RCB,RCB,4,28.0,40000000,2027-06-30,33,2741,Canada,"Canada, England",right,185,79,no,8.77,3.445332,0.756428,1.542775,17.201684,5.874023999999999,0.3293920000000001,0.06667000000000001,0.26,5.221632,ITA1,Testing,2026,0.5393439830913355,0.4621968734446475,0.5007704282679916,58,32,1,25,83,81,16,31,11,85,8.77,3.445332,0.756428,1.542775,17.201684,5.874023999999999,0.3293920000000001,0.06667000000000001,0.26,5.221632,0.2021987401747967,-0.5363125482607933,-1.834338355271577,-0.696858100371761,0.9899078570429276,0.8338925786793818,-0.8998577702771238,-0.6029139566501658,-1.044607114519204,1.140568028825772,0.5801193210076038,0.2958712798300421,0.03330189200995957,0.2429458007635925,0.8388904206124552,0.7978292402008966,0.1840979730003123,0.273282965417712,0.1481022950329783,0.8729751359576986,JEFA
1567,P. Kalulu,ITA1,27,P. Kalulu,Juventus,Juventus,"RCB, RB, RWB",RCB,4,26.0,0,2029-06-30,37,3568,France,"France, Congo DR",right,182,80,no,6.51,3.255856,0.9317219999999999,1.944116,16.39251,6.686204,0.780458,0.300025,1.82,4.993968,ITA1,Testing,2026,0.5074840592970727,0.4922568462131883,0.4998704527551306,5,23,2,50,75,92,64,82,91,81,6.51,3.255856,0.9317219999999999,1.944116,16.39251,6.686204,0.780458,0.300025,1.82,4.993968,-1.466624586083017,-0.750720989032571,-1.592630295807427,-0.1537545965861045,0.761721755657178,1.436840669712251,0.2289468504820672,0.7052950626420269,1.778848607205858,0.9758400961194388,0.07123910402098492,0.2264102943012694,0.05562157648750744,0.4389016173537498,0.7768869560344005,0.9246183643015778,0.5905448869647986,0.75968668378443,0.9623677071479293,0.8354281442535769,IFJE
1568,F. Baschirotto,ITA1,61,F. Baschirotto,Cremonese,Cremonese,"CB, RCB",CB,4,29.0,6000000,2028-06-30,29,2764,Italy,Italy,right,184,77,no,9.61,4.266792,1.691285,2.635278,10.872339,3.68049,0.261792,0.06667000000000001,0.49,2.476146,ITA1,Testing,2026,0.4753024694980168,0.5219760529257508,0.4986392612118838,83,67,33,82,25,20,11,31,29,18,9.61,4.266792,1.691285,2.635278,10.872339,3.68049,0.261792,0.06667000000000001,0.49,2.476146,0.8224693570139839,0.3932403120296098,-0.5452898348060926,0.7815410843523045,-0.7949598721171657,-0.7945483308673822,-1.069028562053319,-0.6029139566501658,-0.6283283863161503,-0.8459482102554189,0.7945950901018106,0.6529290008325854,0.2927770971407206,0.7827578386270453,0.2133184224167157,0.2134381421770212,0.1425283997494652,0.273282965417712,0.2648944198658557,0.1987908181353225,ADBC
1569,A. Romagnoli,ITA1,68,A. Romagnoli,Lazio,Lazio,"LCB, RCB",LCB,4,31.0,15000000,2027-06-30,32,2899,Italy,Italy,left,185,75,no,6.55,2.20356,1.86126,1.92717,19.746146,5.710164,0.245702,0.029997,0.28,4.314284,ITA1,Testing,2026,0.4867203041364234,0.4926353311528991,0.4896778176446613,7,0,41,49,92,76,7,14,15,66,6.55,2.20356,1.86126,1.92717,19.746146,5.710164,0.245702,0.029997,0.28,4.314284,-1.437087890043055,-1.941484698369788,-0.3109159976672353,-0.1766862979950103,1.707443101507268,0.7122458080169116,-1.109294213527861,-0.8085060775153823,-1.008408964240678,0.4840498253099499,0.07534651086921396,0.02609975682963071,0.3779322412176064,0.4298774020788892,0.9561301375372494,0.7618437123317034,0.1336516402681326,0.2093996544203929,0.1566290856182209,0.6858247456238988,EFJD
1570,Y. Bisseck,ITA1,24,Y. Bisseck,Internazionale,Internazionale,"RCB, CB",RCB,4,25.0,0,2029-06-30,23,2061,Germany,"Germany, Cameroon",right,196,87,no,6.51,2.7531,1.748484,1.222754,16.54923,4.803798,1.267978,0.5266930000000001,1.66,4.2779,ITA1,Testing,2026,0.4828913780023142,0.4455729174292662,0.4642321477157902,5,8,35,8,79,54,92,93,88,65,6.51,2.7531,1.748484,1.222754,16.54923,4.803798,1.267978,0.5266930000000001,1.66,4.2779,-1.466624586083017,-1.319632777589728,-0.4664197120791886,-1.129917584413983,0.80591660844431,0.0393756936616003,1.448978572475126,1.976016161332532,1.489263404977646,0.4577239191342383,0.07123910402098492,0.09347882687514342,0.3204575522510539,0.1292554768217755,0.7898545329252078,0.5157045707374025,0.926328216679012,0.9759235265910342,0.931790989889868,0.6764245993550897,HIGE
1571,Kialonda Gaspar,ITA1,55,Kialonda Gaspar,Lecce,Lecce,RCB,RCB,4,28.0,0,2027-06-30,23,1994,Angola,Angola,right,193,88,no,8.85,2.620499999999999,2.84376,1.401087,9.706157999999999,3.116451,0.633048,0.0,0.05,1.942656,ITA1,Testing,2026,0.4620886935085177,0.4635830615381914,0.4628358775233546,61,3,81,13,8,8,50,6,0,7,8.85,2.620499999999999,2.84376,1.401087,9.706157999999999,3.116451,0.633048,0.0,0.05,1.942656,0.2612721322547193,-1.469681117465691,1.043826140817408,-0.8885934307874975,-1.123821521033388,-1.213280925019033,-0.1399505817032722,-0.9766719447636002,-1.424687692443732,-1.231958755706179,0.6030586721917527,0.070824069568247,0.851717082549169,0.1871108114275164,0.1305443748422368,0.1125112166263524,0.4443495180457719,0.164365794371092,0.07712374918213331,0.10898224565938,CAGD
1572,F. Gatti,ITA1,50,F. Gatti,Juventus,Juventus,"RCB, CB",RCB,4,28.0,18000000,2030-06-30,21,1203,Italy,Italy,right,190,80,no,7.56,2.843567999999999,1.944703,1.419782,13.089495,4.267872,0.7470140000000001,0.222,1.12,3.966599,ITA1,Testing,2026,0.465391856077328,0.425943824522979,0.4456678403001536,23,14,45,16,45,38,60,69,71,61,7.56,2.843567999999999,1.944703,1.419782,13.089495,4.267872,0.7470140000000001,0.222,1.12,3.966599,-0.6912863150340328,-1.217260430592003,-0.1958587475282284,-0.8632949439564165,-0.1697245286631946,-0.3584863056918446,0.1452523540299509,0.2678799280604953,0.5119133474574327,0.2324798305676918,0.244692815054985,0.1117525721675167,0.4223603632745473,0.1939876616850761,0.4326133914275817,0.3599897071603684,0.5577441841741866,0.6056041278426777,0.6956441718677702,0.5919173245022807,IHJG
1573,S. Canestrelli,ITA1,25,S. Canestrelli,Pisa,Pisa,"LCB, RCB",LCB,4,25.0,1800000,2028-06-30,37,3464,Italy,Italy,right,192,85,no,7.72,3.119766,2.778592,2.284063,9.951479,3.32605,0.390753,0.127788,0.57,1.974784,ITA1,Testing,2026,0.4283335685882641,0.4562067014937422,0.4422701350410032,30,18,80,64,16,13,28,49,40,9,7.72,3.119766,2.778592,2.284063,9.951479,3.32605,0.390753,0.127788,0.57,1.974784,-0.5731395308741875,-0.9047185650033076,0.9539677838904188,0.306269190670674,-1.054641292086272,-1.057678328387254,-0.7463002413691487,-0.2602809775363681,-0.4835357852020446,-1.208712309091918,0.2832751116233715,0.1828072516304486,0.8299500249984683,0.6203001524539509,0.1457947056284284,0.1451010593421167,0.2277430328368368,0.3973235223950551,0.3143576786250329,0.1133866955226385,CDHI
1574,F. Terracciano,ITA1,12,F. Terracciano,Cremonese,Cremonese,"RCB, RB",RCB,4,23.0,4500000,2028-06-30,36,3265,Italy,Italy,right,186,68,no,8.82,2.785489,1.18632,2.20504,13.092649,4.796652,0.7988160000000001,0.2475,0.66,4.248159999999999,ITA1,Testing,2026,0.4215496526219156,0.4036558268161997,0.4126027397190577,59,11,8,58,46,53,66,77,46,62,8.82,2.785489,1.18632,2.20504,13.092649,4.796652,0.7988160000000001,0.2475,0.66,4.248159999999999,0.2391196102247488,-1.282981829774928,-1.241572139090976,0.1993335220505876,-0.1688351044308654,0.03407062944120498,0.2748882320712301,0.4108352107497495,-0.3206441089486755,0.436205327179926,0.5944935819823207,0.09974922100271266,0.107197233280187,0.5789990707549769,0.4329631726674217,0.5135895854037019,0.608298945775734,0.6594033137343535,0.3742400534982412,0.6686561184004227,JHGA
1575,A. Marcandalli,ITA1,15,A. Marcandalli,Genoa,Genoa,RCB,RCB,4,23.0,2000000,2029-06-30,32,2817,Italy,"Italy, Nigeria",right,190,79,no,6.2,2.55516,1.818882,1.790975,13.706012,4.757878000000001,0.576661,0.0975,1.18,3.193311,ITA1,Testing,2026,0.4138691719038795,0.3824264491893491,0.3981478105466144,2,2,40,39,54,51,43,43,74,43,6.2,2.55516,1.818882,1.790975,13.706012,4.757878000000001,0.576661,0.0975,1.18,3.193311,-1.695533980392717,-1.543618964581039,-0.3693498524710032,-0.3609883795119436,0.004132528864652801,0.005285496488278353,-0.2810605437725672,-0.4300782168340988,0.6205077982930117,-0.3270382909913386,0.04498708488477211,0.06134033398891353,0.3559334856865066,0.3590540670015059,0.5016486357965774,0.5021085982042834,0.3893319816549412,0.3335693725475495,0.7325382392662069,0.3718194620713672,IFEG
1576,Y. Mina,ITA1,80,Y. Mina,Cagliari,Cagliari,"RCB, CB",RCB,4,31.0,3000000,2028-06-30,26,2345,Colombia,Colombia,right,195,94,no,7.75,3.259491000000001,2.726822,1.381828,12.778598,3.10812,1.190882,0.039996,0.46,1.65053,ITA1,Testing,2026,0.4226648294703892,0.3713658248966091,0.3970153271834992,32,24,79,12,40,7,88,17,25,4,7.75,3.259491000000001,2.726822,1.381828,12.778598,3.10812,1.190882,0.039996,0.46,1.65053,-0.5509870088442163,-0.7466076729281271,0.8825835594534209,-0.9146551348730705,-0.2573971112752474,-1.219465712315439,1.256043789002085,-0.7524507884326429,-0.6826256117339399,-1.443328634429957,0.2908212900837824,0.2276502077254502,0.8112693427223749,0.1801863522014684,0.3984361163258532,0.1113337410308967,0.8954499528566027,0.2258900068417881,0.2474217229761377,0.07446395858051588,GCEA
1577,A. Caracciolo,ITA1,70,A. Caracciolo,Pisa,Pisa,"CB, RCB",CB,4,35.0,250000,2026-06-30,35,3318,Italy,Italy,right,185,83,no,9.95,4.475743999999999,1.601415,2.520672,9.739584,3.175964,0.244245,0.0275,0.22,1.684747,ITA1,Testing,2026,0.395531792392816,0.3975548623934131,0.3965433273931146,87,75,25,79,11,9,6,13,6,6,9.95,4.475743999999999,1.601415,2.520672,9.739584,3.175964,0.244245,0.0275,0.22,1.684747,1.073531273353655,0.629687527065521,-0.6692090978957768,0.6264537143730124,-1.114395428963054,-1.169099524662414,-1.112940394646469,-0.8225044830398948,-1.117003415076257,-1.418570676766854,0.8584835925756966,0.7355504776226032,0.2516810517460997,0.734491306447587,0.1325547917311049,0.1211817677086394,0.1328670148771052,0.2053949181313821,0.1319964325023584,0.07801210993300083,ABDC
1578,M. Gabbia,ITA1,33,M. Gabbia,Milan,Milan,CB,CB,4,26.0,8000000,2029-06-30,30,2763,Italy,Italy,right,185,78,no,5.96,2.477024,2.182185,1.79371,9.996833,4.20493,0.065,0.0,0.46,2.999016,ITA1,Testing,2026,0.4087184486834723,0.3412359785345265,0.3749772136089994,0,1,55,40,17,32,0,6,25,34,5.96,2.477024,2.182185,1.79371,9.996833,4.20493,0.065,0.0,0.46,2.999016,-1.872754156632485,-1.632036589653046,0.1315986290942754,-0.3572873171164901,-1.041851518264759,-0.4052133351013235,-1.561505758136471,-0.9766719447636002,-0.6826256117339399,-0.4676218425637305,0.03055117055436843,0.05133588919683389,0.5523491150401563,0.3604383618633396,0.1487402622614013,0.3426603518656489,0.05920223315113245,0.164365794371092,0.2474217229761377,0.3200275210004437,CDFJ
1579,J. Rodríguez,ITA1,1,J. Rodríguez,Cagliari,Cagliari,LCB,LCB,4,21.0,0,2030-06-30,17,1403,Uruguay,Uruguay,left,190,80,no,9.04,4.42431,1.026996,2.055,12.892984,4.232782,0.257752,0.0,0.19,1.603774,ITA1,Testing,2026,0.3644521777665771,0.3242931646313632,0.3443726711989702,66,70,7,54,43,34,9,6,4,3,9.04,4.42431,1.026996,2.055,12.892984,4.232782,0.257752,0.0,0.19,1.603774,0.4015714384445352,0.5714855186704982,-1.461259606237976,-0.003703919197627199,-0.2251403959172276,-0.3845365020945423,-1.079138769135802,-0.9766719447636002,-1.171300640494047,-1.47715927617225,0.6560002733841649,0.7161647130427249,0.07197210534309907,0.4985223534075199,0.410935028083418,0.3502904234342655,0.1402629353368206,0.164365794371092,0.1207389770379584,0.06981647360766592,BADE
1580,C. Kabasele,ITA1,71,C. Kabasele,Udinese,Udinese,CB,CB,4,35.0,1000000,2027-06-30,30,2418,Congo DR,"Congo DR, Belgium",right,187,84,no,9.34,4.467522,2.346,1.525514,5.770517999999999,1.86276,0.855,0.148564,0.19,0.8949600000000001,ITA1,Testing,2026,0.3717641978176773,0.3139071317552273,0.3428356647864523,76,74,67,24,0,1,71,55,4,1,9.34,4.467522,2.346,1.525514,5.770517999999999,1.86276,0.855,0.148564,0.19,0.8949600000000001,0.6230966587442455,0.6203836247241935,0.3574786122147456,-0.7202160667366333,-2.233667299639489,-2.143998986526443,0.4154901812598949,-0.143808861726488,-1.171300640494047,-1.990026769027101,0.7333894973616372,0.7324973746172205,0.6396332325773197,0.2356959865361969,0.01275248606958485,0.01601648399505238,0.6611084492467433,0.4428257024868174,0.1207389770379584,0.02329399338085212,ABGC
